"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"04/10/2018","14:00","Masterplan","Huntingdon","PU","9/4","2.25","3.30","2.60","-21.21","1000.00","30203.03","3.50","3.50","3.50","2.00","Chase"
"04/10/2018","14:10","Nomination Game","Warwick","PU","16/1","16.00","17.43","10.00","-42.63","1000.00","5637.23","13.00","13.00","13.00","6.04","Hurdle"
"04/10/2018","15:05","Tikkinthebox","Huntingdon","3","4/1","4.00","5.60","4.90","-12.50","1000.00","17757.14","3.75","3.75","3.50","2.80","Chase"
"04/10/2018","15:10","Cooldine Bog","Clonmel","3","9/2","4.50","5.60","3.70","-33.93","1000.00","17757.14","3.25","3.25","4.00","2.75","Hurdle"
"04/10/2018","15:10","Roi De Dubai","Clonmel","4","7/2","3.50","5.00","4.30","-14.00","1000.00","19900.00","6.50","6.50","6.00","2.32","Hurdle"
"04/10/2018","16:20","Templehills","Warwick","1","8/11","0.73","1.79","1.01","-43.58","2.58","44.13","3.00","2.75","1.91","1.24","Chase"
"04/10/2018","16:20","Dandridge","Warwick","3","13/8","1.63","2.81","1.60","-43.06","1000.00","35487.19","3.50","3.75","2.50","1.35","Chase"
"04/10/2018","16:55","Milan Of Crystal","Warwick","4","6/1","6.00","7.47","4.00","-46.45","1000.00","13286.88","9.00","7.50","8.00","3.01","Hurdle"
"05/10/2018","14:05","Cubswin","Fontwell","2","11/2","5.50","6.80","1.19","-82.50","1000.00","14605.88","5.00","5.00","4.00","2.94","Hurdle"
"05/10/2018","14:05","Mellow Ben","Fontwell","FE","11/4","2.75","4.10","3.45","-15.85","1000.00","24290.24","4.50","4.33","5.00","2.14","Hurdle"
"05/10/2018","14:15","Farocco","Hexham","PU","100/30","3.33","4.50","4.10","-8.89","1000.00","22122.22","7.00","7.00","4.50","1.34","Hurdle"
"05/10/2018","14:15","Mac Tottie","Hexham","1","1/3","0.33","1.38","1.01","-26.81","1.92","39.13","1.62","1.62","1.29","1.11","Hurdle"
"05/10/2018","15:50","Princeton Royale","Fontwell","4","7/1","7.00","9.55","6.40","-32.98","1000.00","10371.20","8.00","8.00","6.50","3.40","Chase"
"05/10/2018","16:00","Alfie's Choice","Hexham","1","Evens","1.00","2.02","1.01","-50.00","2.26","11.88","2.25","2.38","2.50","1.35","Hurdle"
"05/10/2018","16:00","Surf And Turf","Hexham","4","3/1","3.00","4.80","3.50","-27.08","1000.00","20733.33","3.75","3.75","3.75","2.11","Hurdle"
"05/10/2018","16:25","Bugsie Malone","Fontwell","1","13/8","1.63","2.74","1.01","-63.14","6.60","140.88","3.75","3.75","3.50","1.60","Hurdle"
"05/10/2018","16:25","Tempestatefloresco","Fontwell","3","5/2","2.50","3.75","1.83","-51.20","1000.00","26566.67","3.50","3.00","3.25","1.79","Hurdle"
"05/10/2018","17:00","Mercers Court","Fontwell","1","6/4","1.50","2.64","1.01","-61.74","3.10","17.42","2.88","2.88","3.25","1.64","Chase"
"05/10/2018","17:00","Kilfinichen Bay","Fontwell","2","9/2","4.50","6.02","1.55","-74.25","1000.00","16511.30","6.50","7.00","7.00","2.51","Chase"
"06/10/2018","14:15","Our Three Sons","Fontwell","5","11/4","2.75","4.18","4.30","2.87","1000.00","23823.44","4.50","4.50","4.00","2.18","Chase"
"06/10/2018","14:15","Royal Plaza","Fontwell","2","14/1","14.00","19.57","5.10","-73.94","1000.00","5009.86","7.50","7.00","9.00","8.07","Chase"
"06/10/2018","14:30","Vinnie The Hoddie","Gowran Park","1","15/8","1.88","2.96","1.01","-65.88","6.00","102.70","9.00","9.00","9.00","1.21","Hurdle"
"06/10/2018","14:50","Majestic Touch","Fontwell","4","6/4","1.50","2.69","2.50","-7.06","1000.00","37074.72","3.25","3.25","3.00","1.69","Hurdle"
"06/10/2018","14:50","Haul Away","Fontwell","1","2/1","2.00","3.34","1.01","-69.76","8.20","145.51","3.75","3.75","3.75","1.93","Hurdle"
"06/10/2018","15:20","Peppay Le Pugh","Fontwell","2","6/4","1.50","2.67","1.07","-59.93","1000.00","37353.18","2.00","2.00","2.38","1.58","Chase"
"06/10/2018","15:20","Oliver's Hill","Fontwell","1","7/2","3.50","4.94","1.01","-79.55","230.00","4555.87","4.00","4.50","3.75","2.44","Chase"
"06/10/2018","15:55","Rebel Royal","Fontwell","2","3/1","3.00","4.09","2.24","-45.23","1000.00","24349.88","3.00","3.00","3.25","1.79","Hurdle"
"06/10/2018","16:15","Lasoscar","Gowran Park","PU","100/30","3.33","4.72","2.66","-43.64","1000.00","21086.44","8.00","8.00","7.50","2.29","Chase"
"06/10/2018","16:15","Justmemyselfandi","Gowran Park","2","12/1","12.00","22.31","1.99","-91.08","1000.00","4382.29","8.00","8.00","12.00","5.79","Chase"
"06/10/2018","16:30","Britanio Bello","Fontwell","PU","8/1","8.00","9.80","8.00","-18.37","1000.00","10104.08","17.00","21.00","11.00","3.92","Chase"
"06/10/2018","16:30","Brown Bear","Fontwell","PU","4/1","4.00","6.06","7.60","25.41","1000.00","16401.65","8.00","7.50","6.00","2.91","Chase"
"06/10/2018","17:25","Oh Me Oh My","Gowran Park","1","14/1","14.00","50.89","1.01","-98.02","310.00","509.16","101.00","101.00","126.00","5.10","Chase"
"07/10/2018","14:50","Man Look","Kelso","PU","2/1","2.00","3.27","1.61","-50.76","1000.00","30481.04","4.00","4.00","3.25","1.79","Hurdle"
"07/10/2018","14:50","Strong Team","Kelso","2","13/8","1.63","2.74","1.63","-40.51","1000.00","36396.35","3.25","3.25","3.25","1.70","Hurdle"
"07/10/2018","15:55","Blunder Buss","Kelso","3","11/8","1.38","2.44","2.42","-0.82","1000.00","40883.61","2.25","2.25","2.75","1.13","Hurdle"
"07/10/2018","15:55","Aye Right","Kelso","1","4/6","0.67","1.76","1.01","-42.61","1.78","1.14","1.73","1.67","1.53","1.08","Hurdle"
"07/10/2018","16:25","Nuts Well","Kelso","1","100/30","3.33","4.70","1.01","-78.51","6.40","36.17","6.50","6.00","7.00","2.40","Chase"
"07/10/2018","16:25","Simply Ned","Kelso","4","4/1","4.00","5.93","3.95","-33.39","1000.00","16763.41","2.88","3.00","3.75","2.82","Chase"
"08/10/2018","14:05","Just Hubert","Pontefract","1","11/4","2.75","4.78","1.01","-78.87","40.00","736.82","3.25","3.50","3.50","1.85","Turf"
"08/10/2018","14:50","Sussex Road","Stratford","2","10/1","10.00","19.00","6.00","-68.42","1000.00","5163.16","67.00","67.00","126.00","0.00","Chase"
"08/10/2018","16:25","Finley's Eyes","Stratford","2","2/1","2.00","3.35","1.28","-61.79","1000.00","29750.75","2.75","2.75","3.50","1.29","Hurdle"
"08/10/2018","16:25","Lungarno Palace","Stratford","1","4/9","0.44","1.54","1.01","-34.42","4.00","159.74","2.75","2.75","2.63","1.10","Hurdle"
"09/10/2018","15:45","Rashaan","Galway","2","5/6","0.83","1.95","1.20","-38.46","1000.00","51182.05","2.20","2.10","2.00","1.27","Chase"
"09/10/2018","15:45","Woods Well","Galway","1","7/2","3.50","5.40","1.01","-81.30","6.20","14.81","4.00","4.33","6.00","1.92","Chase"
"09/10/2018","15:50","Not So Sleepy","Leicester","2","4/1","4.00","6.18","1.63","-73.62","1000.00","16081.23","5.50","5.00","4.00","1.95","Turf"
"09/10/2018","15:50","Huge Future","Leicester","3","10/11","0.90","1.97","1.77","-10.15","1000.00","50661.42","2.50","2.50","2.20","1.27","Turf"
"10/10/2018","14:20","Flashing Glance","Southwell","2","9/2","4.50","6.91","3.00","-56.58","1000.00","14371.78","5.50","6.00","6.50","2.36","Chase"
"10/10/2018","14:20","Mcgroarty","Southwell","1","5/6","0.83","1.85","1.01","-45.41","1.86","0.54","2.25","2.25","2.10","1.32","Chase"
"10/10/2018","14:40","Chilli Filli","Ludlow","1","11/8","1.38","2.66","1.01","-62.03","2.70","1.50","3.00","2.75","2.75","1.65","Hurdle"
"10/10/2018","14:40","Skewiff","Ludlow","3","5/2","2.50","3.65","3.60","-1.37","1000.00","27297.26","5.00","5.50","6.00","1.84","Hurdle"
"10/10/2018","15:30","Prefontaine","Nottingham","1","6/4","1.50","2.74","1.01","-63.14","4.00","45.99","2.25","2.25","2.10","1.71","Turf"
"10/10/2018","15:40","Lord Condi","Ludlow","1","7/4","1.75","2.95","1.01","-65.76","22.00","645.76","1.91","2.10","2.10","0.00","Hurdle"
"10/10/2018","15:40","Super Scorpion","Ludlow","2","1/2","0.50","1.51","1.04","-31.13","1000.00","66125.17","1.80","1.80","1.80","0.00","Hurdle"
"10/10/2018","15:50","Fidux","Southwell","1","6/4","1.50","2.61","1.01","-61.30","3.10","18.77","3.50","3.25","3.25","1.70","Hurdle"
"10/10/2018","15:50","Shining Romeo","Southwell","PU","7/1","7.00","10.50","9.00","-14.29","1000.00","9423.81","4.00","5.00","6.00","4.16","Hurdle"
"10/10/2018","16:10","Gustave Mahler","Ludlow","2","7/4","1.75","3.12","1.27","-59.29","1000.00","31951.28","3.00","3.00","3.50","1.56","Chase"
"10/10/2018","17:05","Thiswaycadeaux","Cork","4","5/1","5.00","7.20","1.50","-79.17","1000.00","13788.89","8.00","6.50","5.00","2.97","Turf"
"10/10/2018","17:05","Silverkode","Cork","3","Evens","1.00","2.16","1.90","-12.04","1000.00","46196.30","2.00","2.10","2.25","1.45","Turf"
"11/10/2018","13:45","Markhan","Bangor-On-Dee","2","6/1","6.00","8.00","1.20","-85.00","1000.00","12400.00","3.25","3.00","4.00","2.91","Hurdle"
"11/10/2018","13:55","Nightfly","Worcester","2","5/2","2.50","3.64","1.36","-62.64","1000.00","27372.53","4.50","4.00","3.75","2.02","Chase"
"11/10/2018","13:55","King Alfonso","Worcester","6","5/1","5.00","7.02","5.10","-27.35","1000.00","14145.01","5.00","5.50","5.00","3.07","Chase"
"11/10/2018","14:50","Eshtiaal","Bangor-On-Dee","4","8/1","8.00","14.50","9.00","-37.93","1000.00","6796.55","4.50","5.00","6.00","4.90","Chase"
"11/10/2018","14:50","Dandy Dan","Bangor-On-Dee","1","11/8","1.38","2.73","1.01","-63.00","5.80","112.45","3.25","3.00","3.00","1.53","Chase"
"11/10/2018","15:00","Shiroccan Roll","Worcester","2","7/1","7.00","11.04","2.52","-77.17","1000.00","8957.97","3.50","4.33","4.33","3.55","Hurdle"
"11/10/2018","15:20","Bishops Court","Bangor-On-Dee","3","10/1","10.00","14.00","6.20","-55.71","1000.00","7042.86","6.50","6.50","6.00","3.93","Chase"
"11/10/2018","15:20","Lofgren","Bangor-On-Dee","1","9/4","2.25","3.76","1.01","-73.14","3.95","5.05","5.50","4.50","4.50","1.65","Chase"
"11/10/2018","15:50","Global Jackpot","Bangor-On-Dee","2","Evens","1.00","2.13","1.89","-11.27","1000.00","46848.36","2.50","1.91","1.91","1.20","Hurdle"
"11/10/2018","15:50","Mystical Clouds","Bangor-On-Dee","1","10/11","0.90","2.10","1.01","-51.90","2.36","12.38","2.88","2.10","2.10","1.15","Hurdle"
"12/10/2018","14:15","Benatar","Newton Abbot","4","15/8","1.88","2.94","3.05","3.74","1000.00","33913.61","4.00","3.50","2.38","1.67","Chase"
"12/10/2018","14:15","Dolos","Newton Abbot","2","11/4","2.75","3.80","1.70","-55.26","1000.00","26215.79","3.50","3.75","5.00","1.99","Chase"
"12/10/2018","14:30","Koroleva","Downpatrick","2","3/1","3.00","5.00","3.50","-30.00","1000.00","19900.00","2.50","2.50","3.00","1.99","Hurdle"
"12/10/2018","15:25","Flying Tiger","Newton Abbot","3","5/1","5.00","7.25","5.50","-24.14","1000.00","13693.10","3.50","3.75","3.25","1.95","Chase"
"12/10/2018","16:35","The Flame","Newton Abbot","FE","3/1","3.00","4.53","3.80","-16.11","1000.00","21975.06","4.00","4.00","3.25","1.74","Chase"
"12/10/2018","16:35","Hillary View","Newton Abbot","PU","7/2","3.50","5.05","3.80","-24.75","1000.00","19701.98","4.33","4.33","3.50","1.87","Chase"
"13/10/2018","14:00","Capital Force","Fairyhouse","5","6/1","6.00","8.94","8.20","-8.28","1000.00","11085.68","5.00","5.50","7.00","2.85","Chase"
"13/10/2018","16:00","The Hollow Ginge","Hexham","2","5/2","2.50","3.84","2.50","-34.90","1000.00","25941.67","3.75","3.75","3.75","2.20","Hurdle"
"13/10/2018","16:00","Tickenwolf","Hexham","3","7/2","3.50","4.87","4.80","-1.44","1000.00","20433.88","13.00","11.00","7.50","2.26","Hurdle"
"13/10/2018","16:35","Charlie Snow Angel","Hexham","5","6/1","6.00","7.69","4.20","-45.38","1000.00","12903.90","8.00","7.50","7.50","2.10","Chase"
"14/10/2018","16:10","Montalbano","Limerick","2","6/4","1.50","2.75","1.65","-40.00","1000.00","36263.64","2.20","2.20","2.20","1.46","Chase"
"14/10/2018","16:35","Ballymoy","Chepstow","1","6/4","1.50","2.66","1.01","-62.03","8.20","208.27","3.25","3.25","2.88","1.34","Hurdle"
"14/10/2018","16:35","Vado Forte","Chepstow","3","6/1","6.00","8.00","3.00","-62.50","1000.00","12400.00","6.50","7.00","7.50","2.10","Hurdle"
"14/10/2018","17:20","Cliff House","Limerick","3","7/1","7.00","9.60","6.20","-35.42","1000.00","10316.67","4.50","5.50","6.50","3.65","Chase"
"16/10/2018","16:05","Come On Leicester","Leicester","1","9/4","2.25","3.85","1.01","-73.77","4.60","19.48","2.25","2.20","2.25","1.91","Turf"
"16/10/2018","16:05","Gospel","Leicester","2","6/4","1.50","2.59","2.02","-22.01","1000.00","38510.04","2.38","2.38","2.38","1.41","Turf"
"17/10/2018","13:50","West End Charmer","Bath","1","8/11","0.73","1.80","1.01","-43.89","1.65","-8.33","1.40","1.40","1.57","1.26","Turf"
"17/10/2018","14:45","El Terremoto","Wetherby","FE","100/30","3.33","5.10","2.06","-59.61","1000.00","19507.84","2.38","2.38","3.00","1.59","Chase"
"17/10/2018","15:15","I Just Know","Wetherby","2","Evens","1.00","1.97","1.48","-24.87","1000.00","50661.42","1.91","1.83","1.91","0.00","Hurdle"
"17/10/2018","15:15","Kapgarry","Wetherby","1","Evens","1.00","2.17","1.01","-53.46","3.00","38.25","2.00","2.10","2.20","0.00","Hurdle"
"17/10/2018","15:45","Ballyandy","Wetherby","3","11/10","1.10","2.26","2.24","-0.88","1000.00","44147.79","2.25","2.25","2.50","1.54","Chase"
"17/10/2018","15:45","Rear Admiral","Wetherby","PU","11/1","11.00","14.00","9.00","-35.71","1000.00","7042.86","8.00","9.00","13.00","4.06","Chase"
"17/10/2018","15:45","Acdc","Wetherby","1","12/1","12.00","17.87","1.01","-94.35","29.00","62.28","5.50","5.50","7.00","4.77","Chase"
"17/10/2018","16:55","Ink Master","Wetherby","FE","11/4","2.75","4.95","2.48","-49.90","1000.00","20102.02","3.75","3.75","4.00","2.48","Chase"
"17/10/2018","17:25","Innocent Touch","Wetherby","1","9/4","2.25","3.38","1.01","-70.12","22.00","550.89","5.50","4.50","4.00","1.79","Hurdle"
"17/10/2018","17:25","Midnight Shadow","Wetherby","2","5/4","1.25","2.53","1.10","-56.52","1000.00","39425.69","2.63","2.63","2.50","1.45","Hurdle"
"18/10/2018","14:30","Denis The Diva","Brighton","3","2/1","2.00","3.38","2.92","-13.61","1000.00","29485.80","5.00","5.00","4.33","1.81","Turf"
"18/10/2018","15:40","Moonball","Tramore","FE","4/5","0.80","1.84","1.60","-13.04","1000.00","54247.83","2.20","2.00","1.62","1.31","Chase"
"18/10/2018","16:55","Sleep In First","Carlisle","4","7/1","7.00","8.51","6.00","-29.49","1000.00","11650.88","5.00","5.00","6.00","3.43","Chase"
"19/10/2018","14:05","Collodi","Fakenham","1","Evens","1.00","2.09","1.01","-51.67","2.36","12.92","2.00","2.10","2.10","1.39","Hurdle"
"19/10/2018","14:05","Excellent Result","Fakenham","SU","5/1","5.00","6.51","4.30","-33.95","1000.00","15260.98","3.75","3.75","4.33","2.53","Hurdle"
"19/10/2018","14:30","Welcoming","Haydock","1","6/5","1.20","2.36","1.01","-57.20","2.54","7.63","2.10","2.10","2.63","1.33","Turf"
"19/10/2018","14:30","Praxidice","Haydock","4","11/8","1.38","2.54","2.38","-6.30","1000.00","39270.08","2.38","2.38","2.20","1.38","Turf"
"19/10/2018","15:10","Comanche Chieftain","Fakenham","2","5/1","5.00","6.86","3.00","-56.27","1000.00","14477.26","5.50","6.00","5.00","2.08","Chase"
"19/10/2018","15:10","Cultivator","Fakenham","PU","6/4","1.50","2.82","2.76","-2.13","1000.00","35360.99","1.80","1.80","2.50","1.47","Chase"
"19/10/2018","15:40","Mon Port","Fakenham","2","2/9","0.22","1.26","1.07","-15.08","1000.00","79265.08","1.25","1.25","1.25","1.09","Hurdle"
"19/10/2018","15:55","Boy In A Bentley","Wincanton","FE","5/4","1.25","2.48","1.60","-35.48","1000.00","40222.58","3.25","3.00","2.50","1.56","Chase"
"19/10/2018","15:55","Dark Invader","Wincanton","1","11/4","2.75","4.40","1.01","-77.05","5.00","13.64","3.25","3.75","3.25","2.07","Chase"
"19/10/2018","16:10","Ballykan","Fakenham","2","15/8","1.88","3.05","1.50","-50.82","1000.00","32686.89","2.75","2.50","2.50","1.88","Chase"
"19/10/2018","16:30","Norse Light","Wincanton","5","8/1","8.00","12.00","9.40","-21.67","1000.00","8233.33","5.50","4.50","4.50","3.80","Chase"
"19/10/2018","16:30","Beau Sancy","Wincanton","1","8/11","0.73","1.80","1.01","-43.89","1.90","5.56","1.83","2.00","2.10","1.42","Chase"
"19/10/2018","16:40","Muthanaa","Haydock","4","11/2","5.50","7.69","7.20","-6.37","1000.00","12903.90","7.00","8.00","7.50","2.56","Turf"
"19/10/2018","16:45","General Custard","Fakenham","2","7/4","1.75","3.26","2.50","-23.31","1000.00","30574.85","2.25","2.38","3.50","1.71","Hurdle"
"19/10/2018","16:45","Floral Bouquet","Fakenham","3","4/1","4.00","5.30","2.22","-58.11","1000.00","18767.92","4.00","4.00","3.50","2.36","Hurdle"
"20/10/2018","15:25","Highway One O One","Market Rasen","2","5/6","0.83","1.88","1.33","-29.26","1000.00","53091.49","1.91","1.83","1.80","1.22","Chase"
"20/10/2018","15:35","Atlantic Grey","Stratford","5","9/2","4.50","6.80","6.00","-11.76","1000.00","14605.88","5.00","5.00","5.50","2.61","Hurdle"
"20/10/2018","15:35","Excellent Team","Stratford","2","6/4","1.50","2.60","1.99","-23.46","1000.00","38361.54","3.00","3.00","3.00","1.50","Hurdle"
"20/10/2018","16:10","Return Flight","Stratford","UR","9/1","9.00","12.50","10.50","-16.00","1000.00","7900.00","9.00","9.00","10.00","4.14","Chase"
"20/10/2018","16:10","Mont Royale","Stratford","5","5/1","5.00","7.92","7.20","-9.09","1000.00","12526.26","4.33","4.50","4.33","3.05","Chase"
"20/10/2018","16:45","Hijran","Stratford","4","5/1","5.00","7.54","3.60","-52.25","1000.00","13162.60","4.00","4.50","4.00","3.80","Hurdle"
"21/10/2018","14:00","Ghost Serge","Kempton","2","9/2","4.50","7.46","4.00","-46.38","1000.00","13304.83","5.50","6.00","5.00","1.83","Hurdle"
"21/10/2018","14:00","Quel Destin","Kempton","1","30/100","0.30","1.32","1.01","-23.48","1.43","8.33","1.57","1.50","1.53","1.13","Hurdle"
"21/10/2018","14:20","He's No Molly","Cork","1","7/4","1.75","2.88","1.01","-64.93","3.35","16.32","2.10","2.25","2.75","1.73","Hurdle"
"21/10/2018","14:45","Chica Buena","Sedgefield","1","4/6","0.67","1.83","1.01","-44.81","2.88","57.38","1.91","1.91","2.10","1.21","Hurdle"
"21/10/2018","14:45","Lord Caprio","Sedgefield","2","9/1","9.00","12.00","4.50","-62.50","1000.00","8233.33","7.00","7.00","7.00","3.00","Hurdle"
"21/10/2018","15:20","Louloumills","Sedgefield","2","13/2","6.50","9.06","7.20","-20.53","1000.00","10937.53","9.00","9.00","9.00","2.12","Chase"
"21/10/2018","16:35","Mill Quest","Cork","4","9/2","4.50","6.40","3.20","-50.00","1000.00","15525.00","4.00","4.00","5.00","2.57","Chase"
"21/10/2018","16:35","Lilshane","Cork","UR","10/1","10.00","15.50","13.00","-16.13","1000.00","6351.61","11.00","11.00","13.00","5.44","Chase"
"21/10/2018","16:55","Sonic","Sedgefield","4","11/10","1.10","2.39","2.10","-12.13","1000.00","41741.00","2.50","2.50","2.50","1.37","Hurdle"
"21/10/2018","16:55","Spectator","Sedgefield","2","3/1","3.00","4.50","2.04","-54.67","1000.00","22122.22","6.00","5.50","4.50","1.90","Hurdle"
"21/10/2018","17:15","Admiral Barratry","Kempton","2","Evens","1.00","2.11","1.77","-16.11","1000.00","47293.36","1.80","1.80","1.83","1.32","Hurdle"
"22/10/2018","14:20","Kapdad","Plumpton","2","10/11","0.90","1.99","1.14","-42.71","1000.00","50151.26","1.80","1.80","1.91","0.00","Hurdle"
"22/10/2018","14:20","Jumping Jack","Plumpton","1","10/11","0.90","2.12","1.01","-52.36","6.80","220.75","2.00","2.00","2.10","0.00","Hurdle"
"22/10/2018","15:50","Call To Order","Plumpton","2","11/8","1.38","2.62","1.70","-35.11","1000.00","38067.94","3.00","3.00","2.38","0.00","Chase"
"22/10/2018","15:50","Vivas","Plumpton","1","3/1","3.00","4.00","1.01","-74.75","4.10","2.50","3.50","3.00","3.40","0.00","Chase"
"22/10/2018","16:50","Between The Waters","Plumpton","2","15/8","1.88","2.92","2.40","-17.81","1000.00","34146.58","2.75","3.00","2.88","1.63","Chase"
"23/10/2018","14:20","Beau Du Brizais","Exeter","2","11/10","1.10","2.10","1.30","-38.10","1000.00","47519.05","1.91","1.80","1.91","0.00","Chase"
"23/10/2018","14:20","Still Believing","Exeter","1","7/4","1.75","2.99","1.01","-66.22","3.80","27.09","2.50","2.88","3.25","0.00","Chase"
"23/10/2018","14:50","Bradford Bridge","Exeter","1","Evens","1.00","2.04","1.01","-50.49","2.74","34.31","1.67","1.62","1.62","1.32","Hurdle"
"23/10/2018","16:20","Sternrubin","Exeter","1","1/5","0.20","1.26","1.01","-19.84","1.48","17.46","1.25","1.20","1.22","0.00","Chase"
"23/10/2018","16:20","Cotton Jenny","Exeter","2","100/30","3.33","4.56","2.00","-56.14","1000.00","21829.82","3.75","5.00","4.50","0.00","Chase"
"24/10/2018","13:50","Marienstar","Worcester","1","11/8","1.38","2.60","1.01","-61.15","4.60","76.92","2.63","2.63","2.50","1.51","Chase"
"24/10/2018","13:50","Barton Rose","Worcester","4","5/1","5.00","7.01","2.58","-63.20","1000.00","14165.34","2.63","2.75","3.50","2.76","Chase"
"24/10/2018","13:50","Psychocandy","Worcester","3","2/1","2.00","3.19","2.02","-36.68","1000.00","31247.96","4.33","5.00","5.50","1.61","Chase"
"24/10/2018","14:15","King Muro","Fontwell","4","10/1","10.00","11.50","6.00","-47.83","1000.00","8595.65","8.00","8.00","9.00","5.23","Chase"
"24/10/2018","15:00","Classic Ben","Worcester","2","11/4","2.75","4.00","3.00","-25.00","1000.00","24900.00","5.50","6.00","7.50","2.18","Chase"
"24/10/2018","15:00","Overland Flyer","Worcester","PU","3/1","3.00","4.88","4.20","-13.93","1000.00","20391.80","4.50","4.50","6.00","2.64","Chase"
"24/10/2018","15:15","Miss Power","Navan","6","15/8","1.88","2.91","2.64","-9.28","1000.00","34264.26","3.50","3.50","3.25","1.77","Turf"
"24/10/2018","15:15","Sors","Navan","1","8/1","8.00","12.37","1.01","-91.84","11.00","-11.08","11.00","12.00","10.00","5.47","Turf"
"24/10/2018","15:25","Never Learn","Fontwell","1","5/2","2.50","3.81","1.01","-73.49","11.50","201.84","2.75","2.38","2.38","1.88","Chase"
"24/10/2018","15:25","Redmond","Fontwell","3","13/8","1.63","2.80","1.50","-46.43","1000.00","35614.29","4.50","4.50","4.00","1.70","Chase"
"24/10/2018","16:00","High Command","Fontwell","2","9/4","2.25","3.53","3.50","-0.85","1000.00","28228.61","3.25","3.00","2.50","1.15","Hurdle"
"24/10/2018","16:35","Morney Wing","Fontwell","1","3/1","3.00","4.41","1.01","-77.10","4.50","2.04","4.50","3.75","3.75","2.30","Chase"
"24/10/2018","16:35","Hardtorock","Fontwell","PU","13/8","1.63","2.94","2.92","-0.68","1000.00","33913.61","1.83","1.91","2.88","1.79","Chase"
"24/10/2018","16:45","Ballyfarsoon","Worcester","2","6/1","6.00","9.00","2.20","-75.56","1000.00","11011.11","7.00","8.00","7.50","2.54","Hurdle"
"25/10/2018","14:30","Stowaway Magic","Carlisle","2","5/6","0.83","1.92","1.21","-36.98","1000.00","51983.33","2.10","2.10","2.00","1.37","Chase"
"25/10/2018","14:45","Whin Park","Ludlow","1","6/4","1.50","2.85","1.01","-64.56","3.50","22.81","2.88","2.88","2.50","1.74","Chase"
"25/10/2018","14:45","Pembroke House","Ludlow","2","15/2","7.50","12.57","3.05","-75.74","1000.00","7855.45","3.50","3.50","5.00","4.70","Chase"
"25/10/2018","14:55","Agamemmon","Southwell","3","9/4","2.25","3.50","3.35","-4.29","1000.00","28471.43","2.50","2.63","2.63","2.04","Chase"
"25/10/2018","15:05","Maire Banrigh","Carlisle","1","85/40","2.13","3.65","1.01","-72.33","3.80","4.11","2.25","2.38","2.63","1.37","Hurdle"
"25/10/2018","15:05","Cause Toujours","Carlisle","2","6/4","1.50","2.68","1.51","-43.66","1000.00","37213.43","4.50","4.00","3.50","1.19","Hurdle"
"25/10/2018","15:20","Pique Rock","Ludlow","1","2/5","0.40","1.50","1.01","-32.67","2.00","33.33","1.91","1.36","1.44","1.14","Hurdle"
"25/10/2018","15:20","Little Miss Darsi","Ludlow","2","25/1","25.00","47.92","20.00","-58.26","1000.00","1986.81","15.00","11.00","29.00","8.40","Hurdle"
"25/10/2018","15:50","Irish Thistle","Ludlow","4","9/1","9.00","10.20","6.60","-35.29","1000.00","9703.92","26.00","26.00","23.00","3.56","Chase"
"25/10/2018","15:50","Hoke Colburn","Ludlow","1","7/4","1.75","2.93","1.01","-65.53","3.00","2.39","2.25","2.38","2.63","1.62","Chase"
"25/10/2018","17:00","Mcgroarty","Ludlow","FE","8/15","0.53","1.78","1.60","-10.11","1000.00","56079.78","1.80","1.80","1.80","0.00","Chase"
"25/10/2018","17:00","Amour de Nuit","Ludlow","1","11/8","1.38","2.44","1.01","-58.61","2.62","7.38","2.00","2.00","2.10","0.00","Chase"
"26/10/2018","15:45","Lil Rockerfeller","Cheltenham","1","5/6","0.83","1.93","1.01","-47.67","7.40","283.42","1.91","1.91","1.91","1.45","Chase"
"26/10/2018","15:45","Pickamix","Cheltenham","4","10/1","10.00","13.50","2.00","-85.19","1000.00","7307.41","11.00","8.00","7.00","4.12","Chase"
"27/10/2018","14:05","Abbey Magic","Galway","1","11/4","2.75","3.93","1.01","-74.30","3.80","-3.31","2.38","2.38","2.75","2.06","Chase"
"27/10/2018","14:05","Boot Camp","Galway","3","11/4","2.75","3.85","3.90","1.30","1000.00","25874.03","2.38","2.38","2.75","2.14","Chase"
"27/10/2018","14:15","Lincoln Park","Doncaster","5","7/2","3.50","5.60","5.00","-10.71","1000.00","17757.14","5.00","5.00","6.00","2.61","Turf"
"27/10/2018","14:15","Happy Power","Doncaster","1","11/4","2.75","4.23","1.01","-76.12","5.30","25.30","4.00","4.00","4.33","1.94","Turf"
"27/10/2018","14:35","Redicean","Cheltenham","2","100/30","3.33","4.70","4.20","-10.64","1000.00","21176.60","2.38","2.38","3.50","2.29","Hurdle"
"27/10/2018","14:35","Pearl Of The West","Cheltenham","1","5/1","5.00","6.42","1.01","-84.27","8.60","33.96","13.00","13.00","10.00","2.78","Hurdle"
"27/10/2018","14:40","Mrs Lovett","Galway","4","9/2","4.50","6.40","1.50","-76.56","1000.00","15525.00","4.00","4.00","4.50","2.73","Chase"
