"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"21/04/2017","15:50","Warriors Tale","Ayr","5","7/2","3.50","5.27","2.58","-51.04","1000.00","18875.33","0.00","6.50","6.50","7.50","1.93","Chase"
"21/04/2017","15:50","Two Taffs","Ayr","1","3/1","3.00","4.40","1.01","-77.05","4.80","9.09","1.55","3.50","3.50","3.25","1.64","Chase"
"21/04/2017","16:50","Jessber's Dream","Ayr","PU","9/1","9.00","10.42","5.00","-52.02","1000.00","9496.93","6.00","5.50","6.00","9.00","3.71","Hurdle"
"21/04/2017","16:50","Debdebdeb","Ayr","4","6/1","6.00","7.00","4.00","-42.86","1000.00","14185.71","17.35","6.00","6.00","6.50","2.67","Hurdle"
"22/04/2017","13:40","Bells 'n' Banjos","Ayr","5","15/2","7.50","9.60","3.40","-64.58","1000.00","10316.67","30.75","12.00","12.00","11.00","3.04","Chase"
"22/04/2017","13:40","Keltus","Ayr","9","6/1","6.00","11.00","10.00","-9.09","1000.00","8990.91","1.00","6.00","6.00","6.50","3.30","Chase"
"22/04/2017","14:10","Clan Des Obeaux","Ayr","4","9/4","2.25","3.82","2.24","-41.36","1000.00","26078.01","0.00","4.00","4.00","3.50","2.00","Chase"
"22/04/2017","14:10","Oldgrangewood","Ayr","3","14/1","14.00","27.22","5.10","-81.26","1000.00","3573.77","0.00","13.00","13.00","17.00","7.00","Chase"
"22/04/2017","14:45","Bertimont","Ayr","12","18/1","18.00","21.91","21.00","-4.15","1000.00","4464.13","14.00","21.00","21.00","21.00","5.36","Hurdle"
"22/04/2017","14:45","Mohaayed","Ayr","3","5/1","5.00","6.20","4.20","-32.26","1000.00","16029.03","3.50","6.50","6.50","7.50","2.20","Hurdle"
"22/04/2017","14:45","Tommy Silver","Ayr","6","7/1","7.00","9.76","9.20","-5.74","1000.00","10145.90","0.00","12.00","12.00","13.00","2.82","Hurdle"
"22/04/2017","14:45","Zubayr","Ayr","2","12/1","12.00","16.79","1.15","-93.15","46.00","173.97","12.50","23.00","23.00","21.00","3.65","Hurdle"
"22/04/2017","14:45","Vosne Romanee","Ayr","4","40/1","40.00","129.95","4.30","-96.69","1000.00","669.53","22.55","41.00","41.00","51.00","17.38","Hurdle"
"22/04/2017","15:20","Romain De Senam","Ayr","2","11/2","5.50","8.18","3.20","-60.88","1000.00","12124.94","6.75","8.00","8.00","9.00","2.45","Chase"
"22/04/2017","15:20","Yorkist","Ayr","4","6/1","6.00","7.70","2.52","-67.27","1000.00","12887.01","5.75","7.50","7.50","7.50","2.43","Chase"
"22/04/2017","15:55","Alvarado","Ayr","4","16/1","16.00","20.00","4.80","-76.00","1000.00","4900.00","0.00","21.00","21.00","23.00","4.86","Chase"
"22/04/2017","15:55","Vicente","Ayr","1","9/1","9.00","13.17","1.01","-92.33","15.00","13.90","0.00","11.00","11.00","13.00","4.50","Chase"
"22/04/2017","15:55","Vivaldi Collonges","Ayr","PU","33/1","33.00","58.22","55.00","-5.53","1000.00","1617.62","0.00","34.00","34.00","34.00","15.29","Chase"
"22/04/2017","15:55","Arpege D'alene","Ayr","PU","10/1","10.00","11.93","8.20","-31.27","1000.00","8282.23","6.25","12.00","12.00","13.00","3.73","Chase"
"22/04/2017","16:30","Connetable","Ayr","6","12/1","12.00","16.55","13.50","-18.43","1000.00","5942.30","36.40","15.00","15.00","13.00","4.70","Hurdle"
"22/04/2017","16:30","Whatduhavtoget","Ayr","2","3/1","3.00","4.66","1.94","-58.37","1000.00","21359.23","0.00","3.50","4.50","4.33","1.96","Hurdle"
"22/04/2017","17:05","Touch Kick","Ayr","6","7/2","3.50","5.20","3.40","-34.62","1000.00","19130.77","0.00","5.00","5.00","5.00","2.00","Hurdle"
"22/04/2017","17:40","Cap St Vincent","Ayr","10","13/2","6.50","10.53","5.70","-45.87","1000.00","9396.68","0.00","5.00","5.00","6.00","3.30","NHF"
"22/04/2017","17:40","Aye Aye Charlie","Ayr","4","15/2","7.50","11.50","9.80","-14.78","1000.00","8595.65","0.00","12.00","12.00","12.00","2.90","NHF"
"26/04/2017","14:00","Petiville","Perth","3","11/2","5.50","7.89","2.12","-73.13","1000.00","12574.27","13.00","7.50","8.00","8.00","1.81","Hurdle"
"26/04/2017","14:35","Miss Maiden Over","Perth","1","7/1","7.00","8.41","1.01","-87.99","15.00","78.36","19.70","6.00","6.50","7.50","2.96","Hurdle"
"26/04/2017","15:05","Aintree My Dream","Perth","4","6/4","1.50","2.61","2.44","-6.51","1000.00","38214.18","0.00","2.75","2.75","2.87","1.55","Hurdle"
"26/04/2017","16:40","Petite Power","Perth","4","4/1","4.00","5.79","2.36","-59.24","1000.00","17171.16","0.00","4.50","4.50","5.00","2.23","Chase"
"27/04/2017","14:00","Ramonex","Perth","1","7/1","7.00","8.65","1.01","-88.32","9.00","4.05","16.25","15.00","15.00","21.00","2.64","Hurdle"
"27/04/2017","16:10","Mystifiable","Perth","1","7/2","3.50","4.82","1.01","-79.05","5.90","22.41","27.45","5.00","5.00","6.00","1.76","Chase"
"27/04/2017","16:10","Value At Risk","Perth","5","13/8","1.63","2.84","2.78","-2.11","1000.00","35111.27","43.25","3.75","3.50","2.87","1.29","Chase"
"27/04/2017","16:45","Petite Power","Perth","4","5/2","2.50","3.55","3.00","-15.49","1000.00","28069.01","3.70","7.00","7.00","6.00","1.52","Hurdle"
"27/04/2017","17:20","Stick To The Plan","Perth","1","13/2","6.50","9.20","1.01","-89.02","17.00","84.78","25.50","8.50","8.50","12.00","2.95","Hurdle"
"27/04/2017","17:20","Druid's Folly","Perth","2","4/1","4.00","5.30","2.60","-50.94","1000.00","18767.92","36.00","6.00","6.00","5.50","2.09","Hurdle"
"28/04/2017","15:10","Definite Outcome","Perth","FE","2/1","2.00","2.96","2.54","-14.19","1000.00","33683.78","0.00","5.00","4.33","4.00","2.12","Chase"
"04/05/2017","17:00","Rita's Man","Redcar","1","6/1","6.00","8.57","1.01","-88.21","14.00","63.36","1.85","7.00","7.00","7.50","2.34","Turf"
"06/05/2017","17:35","Slim Pickens","Hexham","1","1/2","0.50","1.62","1.01","-37.65","3.15","94.44","36.50","2.20","2.20","2.37","1.23","Hurdle"
