"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"13/10/2018","17:30","Westport Lady","Fairyhouse","2","11/10","1.10","2.20","1.51","-31.36","1000.00","45354.55","2.25","2.25","2.20","1.24","NHF"
"13/10/2018","18:45","Aguerooo","Chelmsford City","5","9/4","2.25","3.30","1.87","-43.33","1000.00","30203.03","3.25","3.25","3.50","1.40","A/W"
"14/10/2018","15:00","Good Thyne Tara","Limerick","3","4/9","0.44","1.54","1.33","-13.64","1000.00","64835.06","1.44","1.44","1.50","1.19","Hurdle"
"14/10/2018","16:35","Ballymoy","Chepstow","1","6/4","1.50","2.66","1.01","-62.03","8.20","208.27","3.25","3.25","2.88","1.34","Hurdle"
"15/10/2018","13:55","Il Paradiso","Gowran Park","2","4/11","0.36","1.45","1.25","-13.79","1000.00","68865.52","1.80","1.80","1.57","1.10","Turf"
"16/10/2018","14:05","Smiling Eliza","Punchestown","1","8/11","0.73","1.89","1.01","-46.56","2.66","40.74","2.75","2.75","2.63","1.15","Hurdle"
"16/10/2018","15:35","Estihdaaf","Leicester","1","5/6","0.83","1.92","1.01","-47.40","2.96","54.17","2.38","2.50","2.63","1.13","Turf"
"16/10/2018","17:00","What's Occurring","Hereford","1","4/6","0.67","1.75","1.01","-42.29","3.35","91.43","3.50","3.50","3.00","1.30","Hurdle"
"17/10/2018","13:30","Dubai Icon","Nottingham","1","11/10","1.10","2.20","1.01","-54.09","5.20","136.36","2.10","2.00","2.10","1.15","Turf"
"17/10/2018","13:50","West End Charmer","Bath","1","8/11","0.73","1.80","1.01","-43.89","1.65","-8.33","1.40","1.40","1.57","1.26","Turf"
"17/10/2018","14:10","Breakfast","Wetherby","3","11/8","1.38","2.48","2.40","-3.23","1000.00","40222.58","2.75","2.75","2.75","1.55","Hurdle"
"17/10/2018","16:05","Elasia","Nottingham","8","11/4","2.75","3.81","2.54","-33.33","1000.00","26146.72","2.75","2.50","2.75","1.68","Turf"
"17/10/2018","20:45","Character Witness","Newcastle","1","6/4","1.50","2.73","1.01","-63.00","2.98","9.16","2.50","2.50","3.00","1.26","A/W"
"18/10/2018","17:30","Cedar Valley","Carlisle","3","13/8","1.63","2.89","2.56","-11.42","1000.00","34502.08","2.63","3.00","3.25","1.42","NHF"
"19/10/2018","14:30","Praxidice","Haydock","4","11/8","1.38","2.54","2.38","-6.30","1000.00","39270.08","2.38","2.38","2.20","1.38","Turf"
"19/10/2018","15:10","Cultivator","Fakenham","PU","6/4","1.50","2.82","2.76","-2.13","1000.00","35360.99","1.80","1.80","2.50","1.47","Chase"
"19/10/2018","15:40","Mon Port","Fakenham","2","2/9","0.22","1.26","1.07","-15.08","1000.00","79265.08","1.25","1.25","1.25","1.09","Hurdle"
"19/10/2018","16:05","Guildhall","Haydock","4","11/10","1.10","2.24","2.16","-3.57","1000.00","44542.86","2.20","2.25","2.25","1.17","Turf"
"19/10/2018","18:30","Katiymann","Dundalk","9","11/4","2.75","3.83","3.05","-20.37","1000.00","26009.66","5.50","5.00","4.33","1.67","A/W"
"19/10/2018","19:30","Ahlan Bil Zain","Dundalk","3","5/4","1.25","2.41","2.20","-8.71","1000.00","41393.78","3.00","2.75","2.63","1.35","A/W"
"20/10/2018","14:30","Dandolo Du Gite","Stratford","1","4/7","0.57","1.60","1.01","-36.88","1.80","12.50","2.20","2.10","1.91","1.13","Hurdle"
"20/10/2018","15:25","Highway One O One","Market Rasen","2","5/6","0.83","1.88","1.33","-29.26","1000.00","53091.49","1.91","1.83","1.80","1.22","Chase"
"20/10/2018","16:10","Mont Royale","Stratford","5","5/1","5.00","7.92","7.20","-9.09","1000.00","12526.26","4.33","4.50","4.33","3.05","Chase"
"20/10/2018","21:15","Arrowzone","Wolverhampton","1","5/4","1.25","2.45","1.01","-58.78","2.48","1.22","3.25","2.75","2.75","1.29","A/W"
"21/10/2018","13:50","Court Maid","Cork","1","4/11","0.36","1.39","1.01","-27.34","1.45","4.32","1.50","1.50","1.57","1.09","Hurdle"
"21/10/2018","14:00","Quel Destin","Kempton","1","30/100","0.30","1.32","1.01","-23.48","1.43","8.33","1.57","1.50","1.53","1.13","Hurdle"
"21/10/2018","16:55","Sonic","Sedgefield","4","11/10","1.10","2.39","2.10","-12.13","1000.00","41741.00","2.50","2.50","2.50","1.37","Hurdle"
"21/10/2018","17:30","Emma Lamb","Sedgefield","UR","9/4","2.25","3.55","1.01","-71.55","1000.00","28069.01","2.75","2.50","2.75","1.31","NHF"
"22/10/2018","14:20","Jumping Jack","Plumpton","1","10/11","0.90","2.12","1.01","-52.36","6.80","220.75","2.00","2.00","2.10","0.00","Hurdle"
"22/10/2018","14:30","Shallow Hal","Pontefract","1","1/3","0.33","1.24","1.01","-18.55","1.70","37.10","1.73","1.73","1.62","1.04","Turf"
"22/10/2018","15:20","Kristal Hart","Plumpton","2","4/1","4.00","5.78","2.94","-49.13","1000.00","17201.04","3.00","3.00","3.75","2.83","Hurdle"
"22/10/2018","15:50","Call To Order","Plumpton","2","11/8","1.38","2.62","1.70","-35.11","1000.00","38067.94","3.00","3.00","2.38","0.00","Chase"
"22/10/2018","16:20","Coeur Tantre","Plumpton","PU","8/1","8.00","11.79","5.00","-57.59","1000.00","8381.76","8.00","7.00","8.50","4.30","Hurdle"
"23/10/2018","14:30","Maqsad","Yarmouth","3","4/9","0.44","1.54","1.36","-11.69","1000.00","64835.06","1.57","1.50","1.44","1.10","Turf"
"23/10/2018","14:50","Bradford Bridge","Exeter","1","Evens","1.00","2.04","1.01","-50.49","2.74","34.31","1.67","1.62","1.62","1.32","Hurdle"
"23/10/2018","16:20","Sternrubin","Exeter","1","1/5","0.20","1.26","1.01","-19.84","1.48","17.46","1.25","1.20","1.22","0.00","Chase"
"24/10/2018","13:30","Rainbow Heart","Newmarket","1","4/6","0.67","1.72","1.01","-41.28","1.65","-4.07","1.67","1.62","1.73","1.11","Turf"
"24/10/2018","13:50","Marienstar","Worcester","1","11/8","1.38","2.60","1.01","-61.15","4.60","76.92","2.63","2.63","2.50","1.51","Chase"
"24/10/2018","14:25","Mercian King","Worcester","2","5/2","2.50","3.51","1.20","-65.81","1000.00","28390.03","6.50","6.00","6.50","2.18","Chase"
"24/10/2018","14:35","Light And Dark","Newmarket","3","13/8","1.63","3.36","1.16","-65.48","1000.00","29661.90","2.75","2.25","2.10","1.60","Turf"
"24/10/2018","17:15","Dominating","Newcastle","5","5/1","5.00","6.87","8.00","16.45","1000.00","14456.04","7.50","7.50","7.50","2.16","A/W"
"24/10/2018","18:45","Fighting Spirit","Newcastle","6","7/2","3.50","5.20","3.75","-27.88","1000.00","19130.77","4.00","4.00","3.75","1.89","A/W"
"24/10/2018","20:45","Ring Dancer","Newcastle","1","13/8","1.63","2.72","1.01","-62.87","3.85","41.54","7.00","7.00","3.00","1.23","A/W"
"25/10/2018","14:30","Stowaway Magic","Carlisle","2","5/6","0.83","1.92","1.21","-36.98","1000.00","51983.33","2.10","2.10","2.00","1.37","Chase"
"25/10/2018","14:40","Constantinople","Thurles","1","4/11","0.36","1.39","1.01","-27.34","1.43","2.88","1.33","1.33","1.40","1.06","Turf"
"25/10/2018","15:20","Pique Rock","Ludlow","1","2/5","0.40","1.50","1.01","-32.67","2.00","33.33","1.91","1.36","1.44","1.14","Hurdle"
"25/10/2018","17:00","Mcgroarty","Ludlow","FE","8/15","0.53","1.78","1.60","-10.11","1000.00","56079.78","1.80","1.80","1.80","0.00","Chase"
"25/10/2018","17:15","Calling The Wind","Chelmsford City","1","7/4","1.75","2.84","1.01","-64.44","3.75","32.04","2.38","2.50","2.63","1.30","A/W"
"25/10/2018","17:45","Red October","Chelmsford City","1","5/4","1.25","2.42","1.01","-58.26","2.44","0.83","2.50","2.50","3.25","1.21","A/W"
"25/10/2018","19:15","Plentyinthetanksir","Chelmsford City","4","7/4","1.75","3.15","2.90","-7.94","1000.00","31646.03","2.88","2.88","2.38","1.37","A/W"
"25/10/2018","20:45","Keltie","Chelmsford City","3","7/4","1.75","2.99","1.99","-33.44","1000.00","33344.82","2.10","2.10","1.91","1.79","A/W"
"26/10/2018","13:50","Ambling","Doncaster","3","5/4","1.25","2.38","1.67","-29.83","1000.00","41916.81","2.50","2.50","2.75","1.24","Turf"
"26/10/2018","14:15","Franz Kafka","Newbury","6","8/11","0.73","1.77","1.39","-21.47","1000.00","56397.18","1.83","1.83","1.73","1.16","Turf"
"26/10/2018","19:30","Bittersweet","Dundalk","5","11/4","2.75","4.10","3.80","-7.32","1000.00","24290.24","3.75","3.75","2.75","1.78","A/W"
"27/10/2018","13:55","The Corporal","Leopardstown","7","6/1","6.00","8.99","4.00","-55.51","1000.00","11023.47","4.50","4.50","5.50","2.70","Turf"
"27/10/2018","14:20","Young Rascal","Newbury","1","Evens","1.00","2.07","1.01","-51.21","3.80","83.57","2.50","2.25","2.20","1.26","Turf"
"27/10/2018","15:05","Imaging","Leopardstown","2","11/4","2.75","4.20","1.57","-62.62","1000.00","23709.52","3.75","3.50","2.75","1.65","Turf"
"27/10/2018","16:55","Monbeg Legend","Cheltenham","2","6/4","1.50","2.48","1.41","-43.15","1000.00","40222.58","3.50","3.50","2.50","1.46","Chase"
"28/10/2018","12:50","Sapphire Lady","Wexford","1","4/6","0.67","1.80","1.01","-43.89","1.90","5.56","1.73","1.73","1.91","1.18","Hurdle"
"28/10/2018","16:00","Wicklow Brave","Galway","FE","2/7","0.28","1.31","1.29","-1.53","1000.00","76235.88","1.17","1.14","1.14","1.12","Hurdle"
"28/10/2018","16:35","Miss Aloud","Galway","RO","6/1","6.00","11.03","11.00","-0.27","1000.00","8966.18","4.50","5.00","5.00","2.98","NHF"
"29/10/2018","12:35","Valentino Sunrise","Redcar","6","5/2","2.50","4.40","4.70","6.82","1000.00","22627.27","5.00","5.00","4.50","1.87","Turf"
"29/10/2018","13:30","Scheu Time","Ayr","1","1/9","0.11","1.12","1.01","-9.82","1.15","2.68","1.22","1.20","1.17","1.06","Hurdle"
"30/10/2018","13:05","Anytime Will Do","Bangor-On-Dee","1","5/4","1.25","2.22","1.01","-54.50","3.00","35.14","2.10","1.80","1.80","1.24","Hurdle"
"30/10/2018","13:35","Boy In A Bentley","Bangor-On-Dee","2","5/2","2.50","3.72","2.72","-26.88","1000.00","26781.72","3.50","3.25","3.25","1.67","Chase"
"30/10/2018","19:45","Reeth","Wolverhampton","6","15/8","1.88","3.17","2.40","-24.29","1000.00","31445.74","3.00","3.00","3.25","1.49","A/W"
"30/10/2018","20:15","Sun Hat","Wolverhampton","1","7/1","7.00","9.62","1.01","-89.50","10.50","9.15","4.50","4.50","4.50","2.66","A/W"
"31/10/2018","14:00","Top Rock Talula","Fakenham","4","9/4","2.25","3.70","1.51","-59.19","1000.00","26927.03","5.50","6.00","5.50","1.56","Hurdle"
"31/10/2018","14:30","Movewiththetimes","Fakenham","UR","4/6","0.67","1.80","1.65","-8.33","1000.00","55455.56","1.57","1.44","1.44","1.23","Chase"
"31/10/2018","17:15","Ticklish","Kempton","3","6/4","1.50","2.71","1.24","-54.24","1000.00","36800.37","2.38","2.38","2.75","1.26","A/W"
"31/10/2018","17:45","Ideological","Kempton","1","8/15","0.53","1.59","1.01","-36.48","1.68","5.66","1.57","1.57","1.73","1.09","A/W"
"01/11/2018","12:30","Appenzeller","Lingfield","1","5/2","2.50","3.80","1.01","-73.42","3.85","1.32","3.50","3.50","3.50","1.60","A/W"
"01/11/2018","13:30","Alexa Rose","Lingfield","3","5/4","1.25","2.46","1.52","-38.21","1000.00","40550.41","1.62","1.62","2.00","1.21","A/W"
"01/11/2018","13:40","Stowaway Magic","Stratford","1","1/16","0.06","1.07","1.01","-5.61","1.09","1.87","2.00","2.00","2.10","1.06","Chase"
"01/11/2018","15:10","The King Of Brega","Clonmel","4","8/1","8.00","10.50","5.50","-47.62","1000.00","9423.81","5.50","6.00","7.00","2.88","Hurdle"
"01/11/2018","15:20","Not That Fuisse","Stratford","2","3/1","3.00","4.80","1.50","-68.75","1000.00","20733.33","3.75","3.75","4.00","1.58","Hurdle"
"01/11/2018","15:45","Thisonesforollie","Clonmel","3","2/1","2.00","3.20","1.30","-59.38","1000.00","31150.00","2.75","2.75","3.00","1.67","Hurdle"
"02/11/2018","13:55","Rocky's Treasure","Wetherby","1","6/4","1.50","2.71","1.01","-62.73","2.74","1.11","3.50","3.50","4.00","1.21","Chase"
"02/11/2018","14:05","Mystical Clouds","Uttoxeter","FE","1/16","0.06","1.08","1.04","-3.70","1000.00","92492.59","1.40","1.40","1.40","1.03","Hurdle"
"02/11/2018","16:10","Denmead","Wetherby","3","4/11","0.36","1.42","1.33","-6.34","1000.00","70322.54","1.62","1.62","1.50","1.12","Hurdle"
"02/11/2018","17:45","Mr Potter","Kempton","2","8/1","8.00","9.59","1.43","-85.09","1000.00","10327.53","4.50","5.00","5.50","3.10","A/W"
"03/11/2018","12:45","Monkeylou","Down Royal","5","11/2","5.50","7.20","4.50","-37.50","1000.00","13788.89","5.50","5.50","5.50","1.97","Hurdle"
"03/11/2018","12:50","Imperial Charm","Newmarket","1","11/10","1.10","2.18","1.01","-53.67","3.00","37.61","1.80","1.80","1.83","1.21","Turf"
"03/11/2018","13:55","Shanning","Down Royal","2","13/8","1.63","2.64","1.08","-59.09","1000.00","37778.79","3.00","2.75","3.00","1.46","Hurdle"
"03/11/2018","15:30","Oscar's Ridge","Newcastle","3","1/9","0.11","1.18","1.14","-3.39","1000.00","84645.76","1.29","1.29","1.18","1.08","A/W"
"03/11/2018","15:45","Muntadab","Newmarket","2","9/2","4.50","6.20","5.10","-17.74","1000.00","16029.03","4.33","4.00","4.33","2.90","Turf"
"03/11/2018","17:00","Deputise","Newcastle","1","4/5","0.80","2.01","1.01","-49.75","4.40","118.91","1.73","1.91","1.91","1.35","A/W"
"04/11/2018","13:00","Glen Forsa","Carlisle","2","5/2","2.50","3.75","2.02","-46.13","1000.00","26566.67","7.00","7.00","5.50","1.39","Hurdle"
"05/11/2018","14:15","Stepover","Hereford","3","6/4","1.50","2.55","2.52","-1.18","1000.00","39115.69","4.00","3.75","3.00","1.35","Hurdle"
"05/11/2018","14:45","Roll The Dough","Hereford","1","4/1","4.00","5.80","1.01","-82.59","6.00","3.45","4.50","3.75","3.50","2.19","Chase"
"05/11/2018","16:30","Al Mureib","Kempton","2","7/4","1.75","3.01","1.50","-50.17","1000.00","33122.59","4.33","3.50","3.50","1.25","A/W"
"05/11/2018","17:00","Cloudlam","Kempton","3","8/15","0.53","1.64","1.43","-12.80","1000.00","60875.61","1.67","1.67","1.73","1.13","A/W"
"05/11/2018","17:30","Salute The Soldier","Kempton","1","4/5","0.80","1.76","1.01","-42.61","2.08","18.18","2.25","2.20","2.00","1.36","A/W"
"06/11/2018","13:25","Go Another One","Fairyhouse","2","1/3","0.33","1.34","1.30","-2.99","1000.00","74526.87","1.80","1.80","1.80","1.08","Hurdle"
"06/11/2018","13:35","Crooks Peak","Exeter","1","8/13","0.61","1.68","1.01","-39.88","1.69","0.60","1.83","2.10","1.62","1.08","Hurdle"
"06/11/2018","16:15","Cahill","Exeter","2","6/1","6.00","9.06","6.40","-29.36","1000.00","10937.53","6.00","6.00","6.50","2.55","Hurdle"
"06/11/2018","17:00","Jahbath","Kempton","1","1/2","0.50","1.55","1.01","-34.84","1.69","9.03","1.83","1.83","1.62","1.11","A/W"
"07/11/2018","13:50","Noah And The Ark","Musselburgh","3","3/1","3.00","4.30","3.70","-13.95","1000.00","23155.81","3.25","3.25","3.75","1.97","Hurdle"
"07/11/2018","18:10","Merweb","Newcastle","2","4/5","0.80","1.30","1.12","-13.85","1000.00","76823.08","2.10","2.10","2.25","1.04","A/W"
"07/11/2018","18:50","It's Not Unusual","Chelmsford City","2","5/2","2.50","4.10","1.21","-70.49","1000.00","24290.24","2.75","2.63","3.25","1.60","A/W"
"08/11/2018","16:10","Final List","Thurles","2","5/6","0.83","1.92","1.76","-8.33","1000.00","51983.33","1.91","1.91","1.91","1.32","NHF"
"09/11/2018","20:30","Park Row","Dundalk","4","5/2","2.50","4.47","3.00","-32.89","1000.00","22271.36","3.75","3.75","3.50","1.96","A/W"
"10/11/2018","11:50","Aye Aye Charlie","Kelso","1","1/12","0.08","1.09","1.01","-7.34","1.26","15.60","1.20","1.17","1.14","1.05","Hurdle"
"10/11/2018","14:25","Bags Groove","Wincanton","1","6/5","1.20","2.30","1.01","-56.09","2.40","4.35","2.25","2.25","2.25","1.38","Chase"
"10/11/2018","15:00","We Have A Dream","Wincanton","3","7/4","1.75","2.92","2.20","-24.66","1000.00","34146.58","3.50","3.50","3.75","1.69","Hurdle"
"10/11/2018","16:30","Kingi Compton","Chelmsford City","2","5/2","2.50","3.56","3.75","5.34","1000.00","27989.89","4.50","3.75","3.25","1.42","A/W"
"10/11/2018","17:30","Massam","Chelmsford City","2","6/4","1.50","2.53","1.59","-37.15","1000.00","39425.69","2.38","2.75","3.75","1.47","A/W"
"11/11/2018","13:05","Quick Grabim","Navan","4","7/4","1.75","2.90","2.04","-29.66","1000.00","34382.76","2.50","2.50","2.50","1.25","Hurdle"
"11/11/2018","13:35","Apple's Jade","Navan","1","Evens","1.00","1.98","1.01","-48.99","3.00","51.52","1.67","1.67","1.73","1.33","Hurdle"
"11/11/2018","14:20","Terrefort","Sandown","4","4/6","0.67","1.71","1.64","-4.09","1000.00","58379.53","1.67","1.67","1.67","1.25","Chase"
"12/11/2018","12:55","Clondaw Anchor","Carlisle","1","2/7","0.28","1.33","1.01","-24.06","1.37","3.01","1.50","1.50","1.50","1.07","Hurdle"
"12/11/2018","14:25","Reigning Supreme","Kempton","1","5/4","1.25","2.26","1.01","-55.31","2.66","17.70","2.20","2.20","2.40","0.00","Chase"
"12/11/2018","14:30","Western Honour","Thurles","2","11/8","1.38","2.42","2.20","-9.09","1000.00","41222.31","1.57","1.57","1.67","1.35","Hurdle"
"13/11/2018","12:50","Giving Back","Lingfield","1","7/2","3.50","4.68","1.01","-78.42","5.00","6.84","4.00","4.33","4.50","1.98","NHF"
"13/11/2018","14:40","Mercers Court","Huntingdon","2","9/4","2.25","3.81","1.20","-68.50","1000.00","26146.72","2.63","2.88","3.00","2.16","Chase"
"14/11/2018","13:55","Batts Rock","Fairyhouse","4","4/9","0.44","1.49","1.30","-12.75","1000.00","67014.09","1.67","1.67","1.57","1.11","Hurdle"
"14/11/2018","15:00","Venta Garcia","Fairyhouse","4","5/1","5.00","8.20","6.00","-26.83","1000.00","12095.12","4.00","3.75","5.00","2.06","Hurdle"
"15/11/2018","13:30","Braqueur D'Or","Taunton","1","5/4","1.25","2.34","1.01","-56.84","6.00","156.41","2.38","2.38","2.50","1.33","Chase"
"15/11/2018","14:35","Misty Bloom","Taunton","1","2/5","0.40","1.49","1.01","-32.21","19.00","1175.17","1.33","1.36","1.57","1.14","Hurdle"
"15/11/2018","16:00","Pique Rock","Ludlow","3","5/2","2.50","4.40","3.10","-29.55","1000.00","22627.27","4.50","4.50","4.50","1.93","Hurdle"
"15/11/2018","16:05","Acronym","Clonmel","1","1/2","0.50","1.62","1.01","-37.65","1.59","-1.85","1.67","1.67","1.40","1.18","NHF"
"15/11/2018","17:00","Fearlessly","Kempton","3","11/10","1.10","2.00","1.22","-39.00","1000.00","49900.00","2.25","2.00","2.10","1.24","A/W"
"15/11/2018","17:15","California Love","Chelmsford City","1","6/4","1.50","2.68","1.01","-62.31","5.60","108.96","1.73","1.80","2.38","1.30","A/W"
"16/11/2018","12:00","Weather Front","Newcastle","1","4/11","0.36","1.41","1.01","-28.37","1.39","-1.42","1.50","1.44","1.44","1.05","Hurdle"
"16/11/2018","12:30","Chozen","Newcastle","UR","4/6","0.67","1.77","1.42","-19.77","1000.00","56397.18","1.50","1.50","1.57","0.00","Chase"
"16/11/2018","14:00","Uncle Jerry","Lingfield","2","4/6","0.67","1.73","1.20","-30.64","1000.00","57703.47","1.67","1.67","1.73","1.13","A/W"
"16/11/2018","15:00","Tiger Roll","Cheltenham","4","11/4","2.75","3.85","3.55","-7.79","1000.00","25874.03","2.20","2.38","2.75","2.36","Chase"
"16/11/2018","18:15","Majdool","Wolverhampton","6","7/4","1.75","2.99","1.77","-40.80","1000.00","33344.82","4.00","3.75","3.00","1.69","A/W"
"16/11/2018","21:00","Path Of Silver","Dundalk","7","6/1","6.00","7.19","7.40","2.92","1000.00","13808.21","4.00","4.00","5.00","2.52","A/W"
"17/11/2018","12:25","Barys","Lingfield","1","2/1","2.00","3.55","1.01","-71.55","2.52","-29.01","5.00","5.50","4.00","1.31","A/W"
"17/11/2018","13:05","Miles To Milan","Wetherby","1","6/4","1.50","2.57","1.01","-60.70","6.80","164.59","2.38","2.38","2.50","1.80","Chase"
"17/11/2018","14:00","Tokay Dokey","Uttoxeter","1","4/7","0.57","1.70","1.01","-40.59","3.25","91.18","1.73","1.67","1.73","1.16","Hurdle"
"17/11/2018","14:10","Side Effect","Lingfield","5","7/4","1.75","2.84","2.12","-25.35","1000.00","35111.27","3.75","3.25","2.75","1.35","A/W"
"17/11/2018","17:15","Jem Scuttle","Wolverhampton","2","7/4","1.75","2.81","1.54","-45.20","1000.00","35487.19","2.50","2.50","2.50","1.45","A/W"
"18/11/2018","12:05","Full Cry","Punchestown","UR","2/1","2.00","3.30","3.30","0.00","1000.00","30203.03","5.00","5.00","3.50","1.41","Chase"
"18/11/2018","12:15","Eclair De Beaufeu","Cork","2","5/1","5.00","7.17","2.66","-62.90","1000.00","13847.00","1.67","1.80","2.00","2.07","Hurdle"
"18/11/2018","15:50","Turban","Fontwell","4","7/2","3.50","5.00","4.60","-8.00","1000.00","19900.00","2.75","2.75","3.75","1.98","Chase"
"19/11/2018","19:00","Apex King","Kempton","7","7/2","3.50","4.90","4.60","-6.12","1000.00","20308.16","4.50","4.50","4.00","2.06","A/W"
"20/11/2018","14:00","Foxtrot Juliet","Fakenham","FE","7/4","1.75","3.26","1.79","-45.09","1000.00","30574.85","1.80","1.80","2.00","1.84","Hurdle"
"20/11/2018","14:10","Reticent Angel","Lingfield","1","11/4","2.75","4.36","1.01","-76.83","85.00","1849.54","3.75","4.00","5.50","1.55","A/W"
"20/11/2018","15:10","Originaire","Lingfield","3","5/2","2.50","4.12","3.60","-12.62","1000.00","24171.84","3.25","3.50","4.00","1.60","A/W"
"20/11/2018","15:30","Slainte And Thanks","Fakenham","2","7/1","7.00","10.52","2.00","-80.99","1000.00","9405.70","3.25","3.25","2.10","3.70","Hurdle"
"21/11/2018","12:50","Hill Sixteen","Hexham","2","1/3","0.33","1.38","1.05","-23.91","1000.00","72363.77","1.73","1.67","1.62","1.11","Hurdle"
"21/11/2018","13:00","Marienstar","Warwick","1","Evens","1.00","2.00","1.01","-49.50","2.00","0.00","1.73","1.91","2.25","1.36","Chase"
"21/11/2018","17:10","Headman","Kempton","2","4/9","0.44","1.49","1.10","-26.17","1000.00","67014.09","1.57","1.50","1.50","1.09","A/W"
"21/11/2018","18:50","Earl Of Bunnacurry","Wolverhampton","1","10/11","0.90","1.95","1.01","-48.21","7.00","258.97","2.25","2.25","1.91","1.34","A/W"
"21/11/2018","19:00","Proud And Elated","Dundalk","3","2/1","2.00","4.17","1.23","-70.50","1000.00","23880.82","5.00","4.50","4.50","1.64","A/W"
"22/11/2018","12:35","Mrs Lovett","Thurles","1","2/5","0.40","1.38","1.01","-26.81","1.46","5.80","2.75","2.75","1.83","1.14","Chase"
"22/11/2018","13:05","Alpha Des Obeaux","Thurles","1","4/9","0.44","1.48","1.01","-31.76","1.80","21.62","1.40","1.40","1.50","0.00","Chase"
"22/11/2018","13:15","Eragon De Chanay","Wincanton","3","2/1","2.00","3.55","1.41","-60.28","1000.00","28069.01","2.75","2.63","2.75","1.40","Hurdle"
"22/11/2018","13:35","Irish Lass","Thurles","1","5/2","2.50","3.75","1.01","-73.07","4.60","22.67","3.00","2.88","3.00","2.16","Hurdle"
"22/11/2018","14:05","Miss Chevious Girl","Thurles","3","8/11","0.73","1.79","1.83","2.23","1000.00","55765.92","2.50","2.38","1.36","1.17","Hurdle"
"22/11/2018","14:15","Rhythm Is A Dancer","Wincanton","1","1/7","0.14","1.08","1.01","-6.48","1.97","82.41","1.50","1.50","1.53","1.05","Hurdle"
"22/11/2018","16:05","Ticklish","Newcastle","2","5/2","2.50","3.95","3.15","-20.25","1000.00","25216.46","2.63","2.63","4.00","1.40","A/W"
"22/11/2018","18:00","Cantiniere","Wolverhampton","1","10/11","0.90","2.06","1.01","-50.97","2.22","7.77","1.91","1.83","1.80","1.10","A/W"
"23/11/2018","12:45","Grow Nasa Grow","Catterick","1","10/11","0.90","1.95","1.01","-48.21","2.12","8.72","1.67","1.67","1.62","1.23","Chase"
"23/11/2018","13:00","Wenyerreadyfreddie","Ascot","1","4/6","0.67","1.73","1.01","-41.62","2.04","17.92","1.91","1.83","1.62","1.33","Chase"
"23/11/2018","14:05","Thomas Darby","Ascot","2","15/8","1.88","2.96","1.50","-49.32","1000.00","33683.78","2.20","2.38","2.50","1.38","Hurdle"
"24/11/2018","14:00","Red Impression","Lingfield","1","8/15","0.53","1.63","1.01","-38.04","1.72","5.52","1.25","1.25","1.40","1.08","A/W"
"24/11/2018","14:35","Captain Lars","Lingfield","1","6/1","6.00","9.40","1.01","-89.26","9.40","0.00","4.50","4.50","6.50","2.72","A/W"
"25/11/2018","13:00","Easy Game","Navan","1","11/2","5.50","8.00","1.01","-87.38","110.00","1275.00","9.00","8.00","7.00","2.28","Hurdle"
"25/11/2018","13:20","Norse Legend","Exeter","DQ","15/8","1.88","2.87","2.92","1.74","1000.00","34743.21","3.50","3.25","2.88","1.39","Hurdle"
"25/11/2018","14:20","Lil Rockerfeller","Exeter","1","4/11","0.36","1.39","1.01","-27.34","1.43","2.88","1.22","1.22","1.29","1.18","Chase"
"26/11/2018","12:55","Crooks Peak","Kempton","1","7/4","1.75","2.76","1.01","-63.41","6.00","117.39","2.25","2.38","2.88","0.00","Hurdle"
"26/11/2018","13:55","Asum","Musselburgh","5","2/1","2.00","3.21","1.99","-38.01","1000.00","31052.65","3.75","3.75","3.25","1.86","Chase"
"26/11/2018","14:05","If You Say Run","Kempton","2","7/4","1.75","2.88","1.04","-63.89","1000.00","34622.22","2.63","2.75","3.00","1.32","Hurdle"
"26/11/2018","14:15","Seven De Baune","Ludlow","1","8/15","0.53","1.59","1.01","-36.48","1.60","0.63","1.83","1.83","1.83","1.16","Hurdle"
"27/11/2018","12:20","Show's Over","Sedgefield","1","10/11","0.90","1.96","1.01","-48.47","4.00","104.08","1.80","1.83","1.91","1.41","Chase"
"27/11/2018","13:00","Clondaw Anchor","Lingfield","3","7/4","1.75","2.92","2.32","-20.55","1000.00","34146.58","2.50","2.50","2.38","1.35","Hurdle"
"27/11/2018","13:50","Kilfinichen Bay","Sedgefield","1","9/4","2.25","3.40","1.01","-70.29","5.60","64.71","2.38","2.38","2.63","1.78","Chase"
"27/11/2018","14:00","Esprit De Somoza","Lingfield","4","5/1","5.00","6.79","2.92","-57.00","1000.00","14627.54","5.00","5.00","5.50","2.41","Hurdle"
"27/11/2018","15:00","Duhallow Gesture","Lingfield","2","1/2","0.50","1.63","1.14","-30.06","1000.00","61249.69","1.50","1.50","1.50","1.13","Hurdle"
"27/11/2018","15:20","Speedy Cargo","Sedgefield","2","6/5","1.20","2.37","1.05","-55.70","1000.00","42094.09","2.50","2.50","2.50","1.53","Hurdle"
"28/11/2018","13:05","Dr Sanderson","Hereford","4","11/8","1.38","2.40","2.20","-8.33","1000.00","41566.67","1.91","1.91","2.00","1.29","Hurdle"
