"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"30/07/2016","16:35","Highland Colori","Newmarket","2","7/1","7.00","8.66","1.27","-85.33","100.00","1054.73","2.00","5.50","7.00","6.00","3.30","Turf"
"01/08/2016","14:45","Cautionary Note","Ripon","5","9/4","2.25","3.81","3.55","-6.82","1000.00","26146.72","2.60","4.50","4.50","4.50","1.51","Turf"
"02/08/2016","18:40","Legal Proceedings","Roscommon","9","5/2","2.50","3.75","2.56","-31.73","1000.00","26566.67","6.00","3.75","4.50","4.50","1.67","Hurdle"
"03/08/2016","13:50","Lightoller","Brighton","2","9/4","2.25","3.63","2.00","-44.90","1000.00","27448.21","3.50","4.33","4.50","4.50","1.67","Turf"
"03/08/2016","14:50","Pao De Acuca","Brighton","8","7/1","7.00","8.63","5.60","-35.11","1000.00","11487.49","13.75","6.00","5.00","5.00","2.51","Turf"
"03/08/2016","16:50","Tahiti One","Brighton","2","5/2","2.50","3.50","1.23","-64.86","1000.00","28471.43","0.00","2.75","2.75","2.75","1.85","Turf"
"03/08/2016","17:00","You're A Goat","Bath","1","2/1","2.00","4.18","1.01","-75.84","8.00","91.39","3.20","6.00","5.00","5.00","1.76","Turf"
"03/08/2016","17:50","Iconic Belle","Yarmouth","5","5/2","2.50","3.88","3.55","-8.51","1000.00","25673.20","1.25","3.25","3.00","3.00","2.00","Turf"
"03/08/2016","19:30","Reddot Roman","Sligo","4","9/2","4.50","5.80","4.90","-15.52","1000.00","17141.38","4.15","7.00","9.00","9.00","1.96","Turf"
"04/08/2016","20:20","Ben Button","Sligo","4","2/1","2.00","3.23","2.46","-23.84","1000.00","30859.75","74.05","2.50","2.88","2.88","1.64","Hurdle"
"05/08/2016","14:10","Hidden Stash","Brighton","1","7/2","3.50","5.90","1.01","-82.88","7.00","18.64","12.55","5.00","3.75","3.75","1.72","Turf"
"10/08/2016","16:50","Exoplanet Blue","Salisbury","1","4/1","4.00","4.85","1.01","-79.18","5.30","9.28","12.00","5.00","6.00","5.50","2.41","Turf"
"10/08/2016","17:35","I'll Be Good","Beverley","2","7/1","7.00","10.27","2.50","-75.66","1000.00","9637.10","12.40","4.50","6.00","8.50","3.24","Turf"
"10/08/2016","18:10","Hi There Silver","Kempton","6","12/1","12.00","15.65","6.00","-61.66","1000.00","6289.78","8.00","5.00","11.00","15.00","5.51","A/W"
"11/08/2016","14:10","King Of Spades","Salisbury","6","11/4","2.75","3.77","3.70","-1.86","700.00","18467.64","16.60","4.50","3.25","3.75","1.53","Turf"
"11/08/2016","15:50","Full Day","Beverley","2","7/2","3.50","4.95","2.00","-59.60","800.00","16061.62","14.35","4.50","4.00","5.50","2.70","Turf"
"12/08/2016","14:00","Saxagogo","Newcastle","1","3/1","3.00","4.05","1.01","-75.06","5.40","33.33","7.95","4.50","4.50","4.50","1.88","A/W"
"13/08/2016","16:05","Sevilla","Tramore","5","4/1","4.00","6.80","5.50","-19.12","1000.00","14605.88","0.80","6.00","4.00","5.00","2.86","Turf"
"13/08/2016","18:55","Captain Carleton","Tramore","9","12/1","12.00","16.50","11.00","-33.33","1000.00","5960.61","1.00","6.50","5.50","9.00","4.20","Turf"
"14/08/2016","14:15","Ashurst Beacon","Pontefract","4","7/2","3.50","4.96","4.90","-1.21","1000.00","20061.29","12.50","5.50","8.00","8.00","2.09","Turf"
"14/08/2016","14:45","Plane Song","Pontefract","3","10/1","10.00","14.58","2.54","-82.58","1000.00","6758.71","20.00","7.00","8.50","10.00","5.70","Turf"
"14/08/2016","15:15","Madam Lilibet","Pontefract","6","8/1","8.00","11.27","8.40","-25.47","1000.00","8773.11","8.80","6.00","7.00","7.50","2.90","Turf"
"16/08/2016","16:50","Beau Recall","Tipperary","1","4/1","4.00","5.82","1.01","-82.65","42.00","621.65","4.60","7.00","7.00","7.00","2.01","Turf"
"17/08/2016","19:50","Striking Gold","Killarney","7","7/1","7.00","9.00","6.00","-33.33","910.00","10011.11","0.00","5.00","6.50","6.50","3.15","Turf"
"18/08/2016","16:40","Promanco","Stratford","4","5/2","2.50","3.90","2.02","-48.21","1000.00","25541.03","4.50","4.50","4.50","4.50","1.95","Chase"
"21/08/2016","17:00","Pick A Little","Brighton","5","9/4","2.25","3.55","3.15","-11.27","1000.00","28069.01","0.50","4.00","3.50","3.75","1.82","Turf"
"24/08/2016","15:55","Coppertone","Bellewstown","4","100/30","3.33","3.89","2.32","-40.36","800.00","20465.55","5.00","5.00","7.00","7.00","1.90","Turf"
"25/08/2016","16:30","Canford Belle","Musselburgh","5","17/2","8.50","11.00","11.00","0.00","1000.00","8990.91","4.35","7.00","11.00","9.00","3.00","Turf"
"26/08/2016","17:20","Myllachy","Hamilton","5","6/1","6.00","6.94","3.05","-56.05","1000.00","14309.22","0.75","5.00","5.50","3.75","2.45","Turf"
"01/09/2016","18:10","Alligator","Chelmsford City","2","9/4","2.25","3.38","1.44","-57.40","1000.00","29485.80","9.20","6.00","6.50","4.00","1.95","A/W"
"03/09/2016","14:15","Hansian Prince","Navan","2","5/2","2.50","3.60","1.52","-57.78","370.00","10177.78","6.95","7.00","8.00","8.00","1.67","Turf"
"03/09/2016","15:45","Robin Of Navan","Kempton","2","11/2","5.50","8.01","1.84","-77.03","1000.00","12384.39","7.45","5.50","5.50","5.50","2.96","A/W"
"03/09/2016","15:50","Callender","Navan","1","11/4","2.75","4.00","1.01","-74.75","5.50","37.50","4.05","3.00","3.25","2.75","2.31","Turf"
"04/09/2016","14:10","First Up","York","3","7/4","1.75","2.85","1.98","-30.53","530.00","18496.49","4.60","2.75","2.10","2.20","1.47","Turf"
"06/09/2016","13:50","Sheriff Garrett","Redcar","8","33/1","33.00","51.34","40.00","-22.09","1000.00","1847.80","4.30","6.00","10.00","21.00","7.91","Turf"
"11/09/2016","16:45","Rayaa","Ffos Las","4","11/4","2.75","4.88","4.10","-15.98","1000.00","20391.80","0.60","4.50","5.00","4.00","1.81","Turf"
"13/09/2016","15:00","Hamba Kashe","Thirsk","5","10/1","10.00","19.00","7.00","-63.16","1000.00","5163.16","4.25","7.00","7.00","7.00","3.39","Turf"
"13/09/2016","16:35","Jembatt","Laytown","5","8/1","8.00","11.50","9.80","-14.78","210.00","1726.09","12.75","6.50","10.00","10.00","3.67","A/W"
"23/09/2016","15:10","Sweet Home Chicago","Downpatrick","9","4/1","4.00","6.18","4.60","-25.57","1000.00","16081.23","6.00","4.50","4.00","4.33","2.07","Hurdle"
"23/09/2016","18:00","Tanksalot","Dundalk","9","100/1","100.00","1000.00","400.00","-60.00","920.00","-8.00","5.50","2.00","2.00","26.00","79.01","A/W"
"23/09/2016","19:00","Twistsandturns","Dundalk","2","13/2","6.50","9.20","1.70","-81.52","500.00","5334.78","10.75","6.50","7.00","7.00","2.86","A/W"
"23/09/2016","19:15","Glorvina","Newcastle","4","5/2","2.50","3.69","2.80","-24.12","1000.00","27000.27","4.65","7.00","6.50","5.00","1.56","A/W"
"23/09/2016","20:45","Heiba","Newcastle","2","15/8","1.88","3.16","2.68","-15.19","220.00","6862.03","7.45","3.50","3.50","3.00","1.50","A/W"
"24/09/2016","15:35","Benidiction","Hamilton","2","11/2","5.50","7.09","3.00","-57.69","1000.00","14004.37","4.10","5.00","5.00","5.00","2.96","Turf"
"24/09/2016","15:50","Kimberella","Ripon","1","7/2","3.50","5.34","1.01","-81.09","5.60","4.87","3.50","6.00","4.50","4.50","2.13","Turf"
"27/09/2016","15:20","Brooklyn's Rose","Fairyhouse","4","3/1","3.00","4.14","2.10","-49.28","1000.00","24054.59","7.05","4.00","5.00","5.50","2.28","Turf"
"27/09/2016","17:05","Vivat Rex","Fairyhouse","5","4/1","4.00","6.32","5.00","-20.89","1000.00","15722.78","15.10","7.00","5.00","5.50","2.26","Turf"
"30/09/2016","20:05","Breathe Easy","Dundalk","10","8/1","8.00","12.15","6.40","-47.33","700.00","5661.32","0.20","6.00","7.00","8.00","3.86","A/W"
"01/10/2016","13:45","Never Surrender","Newmarket","2","3/1","3.00","4.50","3.90","-13.33","1000.00","22122.22","0.70","4.00","3.50","3.50","1.51","Turf"
"04/10/2016","14:55","Weightfordave","Tipperary","3","6/1","6.00","9.60","8.60","-10.42","1000.00","10316.67","15.25","5.00","6.00","6.50","2.38","Hurdle"
"04/10/2016","16:25","Donnellan","Tipperary","5","22/1","22.00","39.33","18.00","-54.23","1000.00","2442.59","0.00","7.00","21.00","21.00","11.50","Chase"
"05/10/2016","20:20","Mustn't Grumble","Kempton","6","7/2","3.50","4.90","3.30","-32.65","1000.00","20308.16","1.45","6.50","7.50","7.50","1.89","A/W"
"05/10/2016","20:50","Garter","Kempton","1","12/1","12.00","21.00","1.01","-95.19","60.00","185.71","10.75","4.50","7.00","7.00","6.31","A/W"
"11/10/2016","14:20","Ashurst Beacon","Musselburgh","4","15/2","7.50","10.50","8.40","-20.00","1000.00","9423.81","6.45","4.00","5.00","5.50","4.40","Turf"
"11/10/2016","16:35","Inch Rover","Huntingdon","2","5/1","5.00","6.20","2.88","-53.55","1000.00","16029.03","5.75","7.00","8.00","9.00","2.47","Hurdle"
"11/10/2016","19:15","Camargue","Wolverhampton","7","9/2","4.50","5.91","3.00","-49.24","1000.00","16820.47","5.60","6.00","6.50","7.50","1.88","A/W"
"12/10/2016","15:30","Sharp Response","Wetherby","1","3/1","3.00","4.54","1.01","-77.75","9.00","98.24","10.00","6.00","6.50","6.50","1.84","Hurdle"
"12/10/2016","16:55","Rita's Boy","Nottingham","8","9/2","4.50","4.27","2.68","-37.24","1000.00","23319.20","1.85","6.50","8.00","5.00","1.92","Turf"
"12/10/2016","17:20","Miss Mayson","Kempton","2","3/1","3.00","4.40","1.26","-71.36","1000.00","22627.27","6.25","4.00","4.00","4.00","1.87","A/W"
"15/10/2016","17:45","Q Cee","Wolverhampton","5","9/1","9.00","12.50","10.00","-20.00","590.00","4620.00","2.10","6.00","5.50","9.00","3.41","A/W"
"18/10/2016","17:30","Zingiber","Newcastle","7","10/1","10.00","13.32","8.20","-38.44","1000.00","7407.51","11.50","6.50","13.00","13.00","3.91","A/W"
