"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"05/11/2016","13:45","Kris Cross","Kelso","6","10/1","10.00","13.13","7.00","-46.69","1000.00","7516.15","0.00","7.00","7.00","8.50","5.20","Hurdle"
"08/11/2016","13:45","Texas Forever","Huntingdon","FE","4/1","4.00","6.35","6.20","-2.36","1000.00","15648.03","33.75","7.00","6.50","5.50","2.16","Chase"
"11/11/2016","21:05","Collision Course","Dundalk","4","9/2","4.50","6.36","4.10","-35.53","250.00","3830.82","17.70","4.33","4.33","4.33","1.92","A/W"
"12/11/2016","13:30","Barramundi","Wetherby","4","7/2","3.50","5.00","2.22","-55.60","1000.00","19900.00","16.75","7.00","6.50","4.00","1.92","Hurdle"
"12/11/2016","14:35","La Fortuna","Lingfield","2","9/2","4.50","6.20","2.52","-59.35","1000.00","16029.03","8.75","7.00","7.00","6.00","1.59","A/W"
"12/11/2016","15:50","West Of The Edge","Wetherby","1","7/4","1.75","3.06","1.01","-66.99","4.00","30.72","35.50","3.25","3.25","3.00","1.53","Chase"
"15/11/2016","14:25","Dandy Flame","Lingfield","2","100/30","3.33","4.66","2.76","-40.77","1000.00","21359.23","3.70","4.50","4.50","2.87","1.89","A/W"
"15/11/2016","14:35","Join The Clan","Fakenham","2","11/8","1.38","2.56","1.53","-40.23","1000.00","38962.50","8.15","3.00","3.00","3.00","1.48","Chase"
"16/11/2016","13:20","Compadre","Chepstow","6","11/4","2.75","4.12","3.90","-5.34","1000.00","24171.84","17.05","3.75","3.75","4.00","1.48","Hurdle"
"17/11/2016","17:50","Zac Brown","Chelmsford City","5","3/1","3.00","5.36","5.20","-2.99","1000.00","18556.72","3.55","4.50","4.00","3.50","1.86","A/W"
"18/11/2016","14:00","Island Heights","Haydock","6","5/1","5.00","6.60","5.30","-19.70","1000.00","15051.52","10.55","5.00","5.00","5.00","2.19","Hurdle"
"25/11/2016","18:15","Squash","Wolverhampton","PU","9/2","4.50","6.21","5.80","-6.60","1000.00","16003.06","4.35","5.00","4.50","4.50","2.96","A/W"
"26/11/2016","13:40","Fuhgeddaboudit","Bangor-On-Dee","FE","12/1","12.00","20.00","3.90","-80.50","1000.00","4900.00","0.30","5.00","6.00","8.50","6.08","Chase"
"26/11/2016","14:15","Simple As That","Bangor-On-Dee","6","6/1","6.00","8.99","6.20","-31.03","1000.00","11023.47","11.75","4.50","4.50","4.50","3.10","Hurdle"
"29/11/2016","13:40","Westerbee","Lingfield","1","7/2","3.50","5.00","1.01","-79.80","5.00","0.00","33.50","6.50","5.50","5.00","1.52","Hurdle"
"29/11/2016","14:00","Hey Bill","Southwell","1","9/4","2.25","3.52","1.01","-71.31","3.65","3.69","0.00","2.87","2.87","3.25","1.98","Hurdle"
"01/12/2016","14:20","Valgor Du Ronceray","Thurles","3","3/1","3.00","4.18","3.20","-23.44","1000.00","23823.44","8.00","4.00","3.50","3.00","1.31","Hurdle"
"02/12/2016","12:30","Thumb Stone Blues","Sedgefield","1","5/6","0.83","1.99","1.01","-49.25","2.76","38.69","18.00","2.00","1.90","1.90","1.11","Hurdle"
"05/12/2016","13:45","Forest des Aigles","Ayr","4","9/4","2.25","3.21","1.56","-51.40","1000.00","31052.65","12.50","6.50","6.50","4.50","1.59","Chase"
"10/12/2016","13:30","Hawk High","Doncaster","3","8/1","8.00","11.23","2.44","-78.27","1000.00","8804.72","11.60","6.00","6.00","7.00","3.35","Hurdle"
"11/12/2016","12:35","Tree Of Knowledge","Cork","17","7/4","1.75","2.82","2.72","-3.55","1000.00","35360.99","0.00","1.72","1.72","1.83","1.67","Hurdle"
"11/12/2016","13:20","Conteur D'Histoire","Southwell","6","11/2","5.50","7.83","2.20","-71.90","1000.00","12671.39","0.75","6.00","6.00","5.00","2.37","Hurdle"
"15/12/2016","15:20","Biscuit","Towcester","4","4/1","4.00","5.20","4.00","-23.08","1000.00","19130.77","0.50","6.00","6.50","7.50","1.95","NHF"
"16/12/2016","13:45","State The Obvious","Uttoxeter","PU","11/1","11.00","16.49","13.00","-21.16","1000.00","5964.28","40.20","4.50","5.00","7.50","5.78","Hurdle"
"16/12/2016","14:10","Hightime Girl","Newcastle","5","8/1","8.00","9.85","9.00","-8.63","1000.00","10052.28","2.50","5.50","5.50","9.00","3.55","A/W"
"17/12/2016","12:30","Let's Twist Again","Fairyhouse","PU","8/1","8.00","12.75","12.00","-5.88","1000.00","7743.14","38.60","5.50","5.50","5.00","3.35","Hurdle"
"20/12/2016","13:30","Harwoods Star","Southwell","2","8/1","8.00","11.18","8.00","-28.44","1000.00","8844.54","2.00","5.00","5.00","5.50","3.56","A/W"
"23/12/2016","17:00","Eagle Spirit","Dundalk","4","2/1","2.00","3.50","2.44","-30.29","1000.00","28471.43","17.50","3.75","4.00","3.75","1.99","A/W"
"26/12/2016","12:45","Forza Milan","Huntingdon","2","5/1","5.00","8.06","7.80","-3.23","1000.00","12306.95","3.00","5.50","5.50","5.00","1.93","Hurdle"
"26/12/2016","13:05","Somchine","Wincanton","1","5/1","5.00","6.68","1.01","-84.88","8.80","31.74","4.25","6.00","6.00","7.00","2.92","Chase"
"01/01/2017","15:30","Achimota","Exeter","PU","11/1","11.00","11.84","5.00","-57.77","990.00","8261.49","0.00","6.00","6.00","6.00","4.10","Chase"
"14/01/2017","13:30","Robinroyale","Kempton","5","5/1","5.00","6.40","1.95","-69.53","1000.00","15525.00","0.00","6.50","6.50","6.50","1.82","Hurdle"
"17/01/2017","17:10","Katalan","Kempton","RR","8/1","8.00","13.78","14.00","1.60","1000.00","7156.89","24.75","7.00","7.00","11.00","4.52","A/W"
"20/01/2017","12:50","Urban Kode","Musselburgh","4","9/2","4.50","6.48","3.40","-47.53","1000.00","15332.10","7.00","5.50","5.50","6.00","2.18","Hurdle"
"20/01/2017","13:20","Shine A Diamond","Musselburgh","7","7/1","7.00","10.77","4.60","-57.29","1000.00","9185.05","21.50","6.00","6.00","7.00","2.87","Chase"
"20/01/2017","15:30","Pulpitarian","Musselburgh","1","17/2","8.50","11.00","1.01","-90.82","17.00","54.55","7.10","7.00","7.00","10.00","3.30","Hurdle"
"25/01/2017","12:15","Zig Zag","Fairyhouse","4","9/2","4.50","6.20","6.00","-3.23","1000.00","16029.03","14.85","4.00","4.00","4.00","2.06","Hurdle"
"27/01/2017","18:00","Boy Charlton","Dundalk","4","8/1","8.00","14.00","2.18","-84.43","1000.00","7042.86","4.20","6.50","6.50","5.50","5.48","A/W"
"28/01/2017","15:10","Lagostovegas","Naas","2","4/1","4.00","5.80","1.30","-77.59","390.00","6624.14","4.00","4.50","3.75","3.75","2.14","Hurdle"
"31/01/2017","13:30","Texas Forever","Southwell","2","4/1","4.00","5.49","2.42","-55.92","1000.00","18114.94","4.00","4.50","4.50","3.50","2.67","Chase"
"31/01/2017","13:50","Jubilympics","Lingfield","2","7/1","7.00","10.45","5.00","-52.15","1000.00","9469.38","0.00","5.00","6.50","5.50","3.08","A/W"
"31/01/2017","16:10","Terry The Fish","Southwell","3","16/1","16.00","21.26","6.20","-70.84","320.00","1405.17","43.75","6.50","6.50","8.50","7.57","Hurdle"
"02/02/2017","15:55","Magical Man","Towcester","1","8/1","8.00","11.73","1.01","-91.39","50.00","326.26","11.20","7.00","7.00","9.00","3.35","Chase"
"04/02/2017","14:15","Skipthecuddles","Wetherby","1","3/1","3.00","6.15","1.01","-83.58","6.60","7.32","5.00","4.33","3.75","3.50","1.31","Hurdle"
"04/02/2017","15:35","Beg To Differ","Sandown","UR","11/4","2.75","4.10","2.54","-38.05","1000.00","24290.24","18.25","5.00","5.00","5.00","1.70","Chase"
"08/02/2017","17:10","Siege Of Boston","Chelmsford City","1","7/2","3.50","6.11","1.01","-83.47","15.50","153.68","3.05","6.50","6.00","4.00","2.25","A/W"
"19/02/2017","16:50","Ben Arthur","Ffos Las","1","7/1","7.00","8.60","1.05","-87.79","19.00","120.93","52.80","6.50","6.50","6.50","3.05","Hurdle"
"20/02/2017","16:55","Billyoakes","Wolverhampton","6","6/1","6.00","9.17","8.80","-4.03","1000.00","10805.13","1.40","6.00","6.00","6.00","2.72","A/W"
"21/02/2017","16:00","Milan Express","Wetherby","2","11/2","5.50","7.20","5.60","-22.22","1000.00","13788.89","22.25","6.00","6.00","4.50","2.38","Hurdle"
