"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"31/12/2016","12:45","Hard Bought","Punchestown","9","8/1","8.00","10.50","10.00","-4.76","1000.00","9423.81","0.00","7.00","8.00","7.50","3.46","Chase"
"05/01/2017","14:40","Captain Lars","Southwell","6","5/4","1.25","2.50","2.30","-8.00","1000.00","39900.00","0.00","3.25","3.25","3.50","1.56","A/W"
"08/01/2017","13:30","Constantine Bay","Chepstow","1","Evens","1.00","2.06","1.01","-50.97","2.30","11.65","0.00","1.72","1.72","1.72","1.18","Hurdle"
"11/01/2017","13:20","New Republic","Hereford","PU","Evens","1.00","2.06","1.96","-4.85","1000.00","48443.69","0.00","2.37","1.90","1.90","1.25","Hurdle"
"12/01/2017","15:10","Midnight Jade","Leicester","1","4/1","4.00","4.97","1.01","-79.68","7.40","48.89","0.00","3.25","3.50","4.33","1.94","Chase"
"13/01/2017","20:30","Buddha Boy","Dundalk","5","5/2","2.50","3.65","2.52","-30.96","1000.00","27297.26","0.00","3.50","3.75","3.50","1.75","A/W"
"14/01/2017","15:25","Bonnet's Vino","Wetherby","4","6/1","6.00","8.00","2.66","-66.75","1000.00","12400.00","0.00","7.00","7.00","7.50","2.60","Chase"
"17/01/2017","13:00","Mr Clarkson","Exeter","1","15/8","1.88","3.00","1.01","-66.33","14.00","366.67","0.00","2.50","2.50","2.20","1.36","Hurdle"
"21/01/2017","12:30","Duke Cass","Navan","FE","100/30","3.33","5.50","1.21","-78.00","1000.00","18081.82","0.00","4.50","4.50","4.50","1.98","Hurdle"
"24/01/2017","14:10","Wimboldsley","Southwell","3","8/1","8.00","10.86","1.19","-89.04","1000.00","9108.10","0.00","11.00","10.00","10.00","2.92","A/W"
"25/01/2017","12:15","Tout Est Permis","Fairyhouse","5","13/2","6.50","8.68","7.60","-12.44","1000.00","11420.74","0.00","8.50","9.00","11.00","2.37","Hurdle"
"25/01/2017","13:05","Washington Blue","Lingfield","7","9/2","4.50","6.80","6.20","-8.82","1000.00","14605.88","0.00","8.50","8.50","7.50","2.20","A/W"
"27/01/2017","13:10","Babouska","Lingfield","4","5/2","2.50","3.61","3.50","-3.05","1000.00","27600.83","0.00","2.62","2.62","2.75","1.67","A/W"
"27/01/2017","13:25","Midnight Cowboy","Doncaster","2","3/1","3.00","4.29","1.21","-71.79","740.00","17149.42","0.00","6.00","6.00","5.00","1.59","Hurdle"
"27/01/2017","19:45","Harry Holland","Newcastle","9","5/2","2.50","3.78","3.75","-0.79","1000.00","26355.03","0.00","3.25","3.00","3.00","1.61","A/W"
"01/02/2017","16:50","Monsieur Rieussec","Kempton","9","4/1","4.00","5.38","3.10","-42.38","1000.00","18487.36","0.00","8.50","8.50","7.00","2.16","A/W"
"03/02/2017","18:00","Alnahar","Dundalk","13","7/1","7.00","9.50","7.40","-22.11","890.00","9268.42","0.00","5.00","5.00","4.50","3.05","A/W"
"04/02/2017","14:25","Baron Alco","Sandown","2","7/1","7.00","9.00","3.30","-63.33","1000.00","11011.11","0.00","6.00","6.00","7.00","3.55","Chase"
"06/02/2017","16:05","Slidecheck","Sedgefield","9","6/1","6.00","10.29","10.00","-2.82","1000.00","9618.17","0.00","6.00","7.00","6.00","2.38","Hurdle"
"13/02/2017","15:30","Gardiners Hill","Plumpton","4","5/4","1.25","2.25","1.66","-26.22","1000.00","44344.44","0.00","2.10","2.00","1.90","1.26","Chase"
"17/02/2017","18:30","Tennesse Waltz","Dundalk","2","7/2","3.50","4.62","1.30","-71.86","1000.00","21545.02","0.00","3.75","3.75","3.75","1.92","A/W"
