"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"01/06/2016","20:00","Red Pike","Ripon","2","100/30","3.33","4.25","2.02","-52.47","1000.00","23429.41","0.60","5.00","5.00","4.33","1.93","Turf"
"02/06/2016","14:40","Broughtons Fancy","Lingfield","2","11/10","1.10","2.21","1.57","-28.96","1000.00","45148.87","1.30","4.00","3.50","3.00","1.26","Turf"
"02/06/2016","14:50","Wotabreeze","Ripon","2","5/6","0.83","1.94","1.36","-29.90","1000.00","51446.39","0.00","2.50","4.00","2.75","1.36","Turf"
"02/06/2016","15:30","I'm Super Too","Hamilton","6","8/1","8.00","11.79","7.60","-35.54","1000.00","8381.76","2.85","9.00","9.00","8.00","2.39","Turf"
"02/06/2016","16:20","Mustn't Grumble","Ripon","3","5/1","5.00","8.56","2.22","-74.07","1000.00","11582.24","4.00","7.00","7.00","7.50","2.42","Turf"
"02/06/2016","17:00","Hero's Story","Hamilton","4","7/1","7.00","9.43","4.70","-50.16","1000.00","10504.45","3.25","15.00","9.00","13.00","2.66","Turf"
"03/06/2016","15:00","Black Grass","Catterick","1","3/1","3.00","4.71","1.01","-78.56","5.50","16.77","0.00","3.25","5.00","5.00","1.70","Turf"
"03/06/2016","16:10","Ancient Cross","Catterick","2","3/1","3.00","4.50","3.20","-28.89","750.00","16566.67","5.20","7.00","5.50","5.50","1.85","Turf"
"03/06/2016","20:20","Bamako Du Chatelet","Goodwood","3","Evens","1.00","2.21","1.55","-29.86","1000.00","45148.87","0.00","2.75","2.63","2.63","1.49","Turf"
"04/06/2016","19:00","Newsman","Curragh","2","9/4","2.25","3.67","1.33","-63.76","1000.00","27147.96","2.00","5.00","4.33","4.33","1.63","Turf"
"05/06/2016","17:45","Wakea","Listowel","3","5/6","0.83","1.84","1.08","-41.30","420.00","22726.09","41.25","1.73","1.61","1.61","1.28","Turf"
"06/06/2016","14:15","Peachey Carnehan","Brighton","4","2/1","2.00","3.21","3.15","-1.87","1000.00","31052.65","1.45","2.25","2.25","2.75","1.35","Turf"
"06/06/2016","14:30","Glengarry","Ayr","2","8/13","0.61","1.65","1.09","-33.94","1000.00","60506.06","5.80","2.50","2.38","2.00","1.23","Turf"
"06/06/2016","15:45","Steppe Daughter","Brighton","2","6/4","1.50","2.64","2.44","-7.58","1000.00","37778.79","1.25","2.88","3.25","3.25","1.42","Turf"
"06/06/2016","16:00","Gold Flash","Ayr","4","4/1","4.00","5.07","1.38","-72.78","500.00","9761.93","3.60","6.00","5.00","4.33","1.95","Turf"
"06/06/2016","16:15","Ron's Ballad","Brighton","9","14/1","14.00","19.85","18.50","-6.80","1000.00","4937.78","3.00","11.00","13.00","13.00","4.12","Turf"
"06/06/2016","16:30","Go Go Green","Ayr","6","12/1","12.00","14.50","5.40","-62.76","1000.00","6796.55","3.70","8.00","10.00","10.00","3.14","Turf"
"06/06/2016","17:05","Baliyka","Gowran Park","1","4/6","0.67","1.74","1.01","-41.95","1.75","0.57","5.25","1.57","1.61","1.61","1.09","Turf"
"06/06/2016","18:30","Mount Shamsan","Windsor","2","7/2","3.50","4.87","3.00","-38.40","690.00","14068.38","0.00","6.00","6.00","7.00","1.64","Turf"
"07/06/2016","17:50","Limelite","Lingfield","7","11/8","1.38","2.55","2.36","-7.45","1000.00","39115.69","4.00","2.25","2.25","2.88","1.26","Turf"
"08/06/2016","14:05","Magical Fire","Fairyhouse","1","5/4","1.25","2.33","1.01","-56.65","4.00","71.67","3.80","2.38","2.63","2.75","1.22","Turf"
"08/06/2016","14:35","Blairmayne","Fairyhouse","1","11/4","2.75","4.20","1.01","-75.95","6.80","61.90","0.00","4.00","5.00","4.50","1.71","Turf"
"08/06/2016","15:10","Snan","Haydock","1","9/4","2.25","3.50","1.01","-71.14","28.00","700.00","2.00","5.50","6.00","4.50","2.04","Turf"
"08/06/2016","15:35","Kidd Malibu","Fairyhouse","2","10/11","0.90","1.99","1.31","-34.17","1000.00","50151.26","0.30","2.25","1.80","1.73","1.13","Turf"
"08/06/2016","15:50","Malaysian Boleh","Yarmouth","2","9/4","2.25","3.48","2.50","-28.16","1000.00","28635.63","13.85","5.50","4.50","4.50","1.48","Turf"
"08/06/2016","16:00","The Wee Barra","Beverley","8","8/1","8.00","11.34","11.00","-3.00","1000.00","8718.34","0.00","7.00","6.00","7.00","2.99","Turf"
"08/06/2016","16:35","Wrap Star","Fairyhouse","6","10/1","10.00","13.00","10.00","-23.08","1000.00","7592.31","13.55","17.00","11.00","13.00","3.83","Turf"
"08/06/2016","16:40","Forth Bridge","Haydock","1","7/4","1.75","2.82","1.01","-64.18","4.40","56.03","2.75","3.00","3.00","3.00","1.44","Turf"
"08/06/2016","16:50","Prosecute","Yarmouth","1","2/1","2.00","3.20","1.01","-68.44","5.60","75.00","0.30","3.50","3.00","2.75","1.54","Turf"
"08/06/2016","17:20","Jonnie Skull","Yarmouth","3","6/1","6.00","7.66","2.40","-68.67","500.00","6427.42","4.20","6.50","7.50","8.00","2.60","Turf"
"08/06/2016","17:50","Zeteah","Yarmouth","5","7/2","3.50","4.87","4.10","-15.81","1000.00","20433.88","6.60","6.00","6.00","5.00","1.64","Turf"
"08/06/2016","19:45","Jessica Jo","Hamilton","3","13/2","6.50","9.24","3.00","-67.53","1000.00","10722.51","19.70","17.00","17.00","17.00","3.40","Turf"
"08/06/2016","20:15","Bajan Rebel","Hamilton","1","7/2","3.50","4.70","1.01","-78.51","5.00","6.38","3.25","4.50","4.50","5.00","1.94","Turf"
"08/06/2016","21:15","Fuel Injection","Hamilton","2","11/4","2.75","4.41","1.17","-73.47","1000.00","22575.74","0.00","3.00","3.25","3.00","1.63","Turf"
