"Date","Time","Horse","Course","Fin Pos","SP","SP Num","BSP","IR Low","%DiffLOW","IR High","%DiffHIGH","LTO Distance To Winner (Same Code)","Evening Price","Breakfast Price","Morning Price","BFPlaceSP","Race Type"
"31/08/2016","15:20","Newton Geronimo","Southwell","5","4/1","4.00","5.77","3.05","-47.14","1000.00","17231.02","9.15","5.00","4.00","3.75","3.01","Hurdle"
"31/08/2016","15:50","Doitforjoe","Southwell","1","6/4","1.50","2.64","1.01","-61.74","2.80","6.06","1.50","3.00","3.75","3.50","1.19","Hurdle"
"31/08/2016","16:20","Sand Blast","Southwell","3","9/4","2.25","3.89","2.84","-26.99","1000.00","25606.94","8.00","2.63","2.75","2.75","1.74","Hurdle"
"31/08/2016","18:10","That's Gonna Sting","Newton Abbot","4","4/1","4.00","6.20","5.80","-6.45","1000.00","16029.03","15.75","7.50","7.00","7.00","1.95","Hurdle"
"04/09/2016","14:50","Diable De Sivola","Fontwell","2","4/5","0.80","1.87","1.60","-14.44","1000.00","53375.94","0.00","2.20","1.83","1.83","1.26","Hurdle"
"04/09/2016","16:20","Sir Toby","Fontwell","2","13/8","1.63","2.79","1.26","-54.84","1000.00","35742.29","0.00","2.50","2.63","2.63","1.29","Hurdle"
"06/09/2016","18:10","Mirsaale","Perth","1","2/7","0.28","1.30","1.01","-22.31","1.30","0.00","0.00","1.36","1.40","1.33","1.09","Hurdle"
"06/09/2016","19:10","Blake Dean","Perth","1","9/4","2.25","3.86","1.01","-73.83","6.20","60.62","0.75","3.75","3.00","3.25","1.47","Hurdle"
"07/09/2016","15:50","Dovils Date","Uttoxeter","1","15/8","1.88","3.05","1.01","-66.89","4.30","40.98","0.00","2.75","3.00","3.00","1.69","Hurdle"
"14/09/2016","16:15","Theligny","Kelso","1","5/6","0.83","1.91","1.01","-47.12","4.00","109.42","0.75","2.10","1.83","1.91","1.33","Hurdle"
"14/09/2016","18:30","Ruacana","Kelso","4","4/1","4.00","5.93","5.80","-2.19","1000.00","16763.41","30.65","6.50","4.50","4.50","2.98","Hurdle"
"16/09/2016","16:30","Top of The Glas","Hexham","1","4/5","0.80","2.02","1.01","-50.00","3.00","48.51","6.00","1.80","1.73","1.67","1.22","Hurdle"
"16/09/2016","17:35","Gran Paradiso","Hexham","2","3/1","3.00","4.60","3.95","-14.13","1000.00","21639.13","0.00","2.63","3.75","3.25","1.94","Hurdle"
"16/09/2016","19:05","Swaledale Lad","Hexham","9","11/4","2.75","4.10","3.05","-25.61","1000.00","24290.24","9.25","4.50","5.00","5.00","1.71","Hurdle"
"20/09/2016","14:20","Bleu Et Noir","Warwick","FE","7/4","1.75","2.90","1.67","-42.41","1000.00","34382.76","0.00","3.00","2.75","2.88","1.40","Hurdle"
"21/09/2016","17:15","Milrow","Perth","1","9/4","2.25","3.48","1.01","-70.98","3.90","12.07","9.75","6.00","4.00","4.00","1.57","Hurdle"
"22/09/2016","15:50","Crown Hill","Perth","1","15/2","7.50","8.81","1.01","-88.54","310.00","3418.73","3.75","9.00","11.00","10.00","1.92","Hurdle"
"26/09/2016","15:00","Rainy City","Newton Abbot","2","6/4","1.50","2.67","1.75","-34.46","1000.00","37353.18","0.00","2.20","1.83","1.83","1.03","Hurdle"
"26/09/2016","16:00","Polo The Mumm","Newton Abbot","5","9/2","4.50","6.02","3.30","-45.18","1000.00","16511.30","0.00","6.00","4.50","5.00","2.20","Hurdle"
"28/09/2016","16:20","The Character","Bangor-On-Dee","1","11/4","2.75","3.85","1.01","-73.77","8.00","107.79","22.00","8.00","7.00","6.00","1.48","Hurdle"
"29/09/2016","14:00","Peter The Mayo Man","Warwick","1","4/9","0.44","1.45","1.01","-30.34","3.95","172.41","0.00","1.80","1.67","1.61","1.10","Hurdle"
"29/09/2016","15:40","Barman","Warwick","1","15/8","1.88","3.05","1.01","-66.89","18.50","506.56","6.00","4.00","3.50","3.75","1.77","Hurdle"
